True
Epoch: [70][0/625]	Time 11.176 (11.176)	Data 11.063 (11.063)	Loss 0.0028 (0.0028)	
Epoch: [70][25/625]	Time 5.806 (7.744)	Data 5.703 (7.638)	Loss 0.0024 (0.0026)	
Epoch: [70][50/625]	Time 7.863 (7.982)	Data 7.758 (7.877)	Loss 0.0026 (0.0026)	
Epoch: [70][75/625]	Time 6.832 (7.985)	Data 6.722 (7.880)	Loss 0.0027 (0.0027)	
Epoch: [70][100/625]	Time 8.306 (8.103)	Data 8.203 (7.999)	Loss 0.0025 (0.0027)	
Epoch: [70][125/625]	Time 8.644 (8.214)	Data 8.533 (8.110)	Loss 0.0026 (0.0027)	
Epoch: [70][150/625]	Time 7.236 (8.248)	Data 7.133 (8.143)	Loss 0.0022 (0.0027)	
Epoch: [70][175/625]	Time 9.460 (8.105)	Data 9.358 (8.000)	Loss 0.0023 (0.0027)	
Epoch: [70][200/625]	Time 12.475 (8.106)	Data 12.372 (8.002)	Loss 0.0028 (0.0027)	
Epoch: [70][225/625]	Time 6.227 (8.037)	Data 6.125 (7.933)	Loss 0.0026 (0.0027)	
Epoch: [70][250/625]	Time 16.249 (8.207)	Data 16.138 (8.103)	Loss 0.0027 (0.0027)	
Epoch: [70][275/625]	Time 9.421 (8.682)	Data 9.319 (8.577)	Loss 0.0026 (0.0027)	
Epoch: [70][300/625]	Time 6.536 (8.878)	Data 6.434 (8.774)	Loss 0.0027 (0.0027)	
Epoch: [70][325/625]	Time 11.800 (9.039)	Data 11.689 (8.934)	Loss 0.0029 (0.0027)	
Epoch: [70][350/625]	Time 10.597 (9.221)	Data 10.487 (9.116)	Loss 0.0024 (0.0027)	
Epoch: [70][375/625]	Time 13.166 (9.374)	Data 13.064 (9.270)	Loss 0.0029 (0.0027)	
Epoch: [70][400/625]	Time 10.834 (9.506)	Data 10.732 (9.402)	Loss 0.0022 (0.0027)	
Epoch: [70][425/625]	Time 16.937 (9.618)	Data 16.836 (9.514)	Loss 0.0024 (0.0027)	
Epoch: [70][450/625]	Time 8.562 (9.540)	Data 8.461 (9.435)	Loss 0.0027 (0.0027)	
Epoch: [70][475/625]	Time 7.486 (9.590)	Data 7.385 (9.486)	Loss 0.0031 (0.0027)	
Epoch: [70][500/625]	Time 7.480 (9.771)	Data 7.368 (9.666)	Loss 0.0023 (0.0027)	
Epoch: [70][525/625]	Time 16.802 (9.882)	Data 16.700 (9.777)	Loss 0.0022 (0.0027)	
Epoch: [70][550/625]	Time 7.559 (10.042)	Data 7.457 (9.938)	Loss 0.0021 (0.0027)	
Epoch: [70][575/625]	Time 9.700 (10.072)	Data 9.589 (9.967)	Loss 0.0025 (0.0027)	
Epoch: [70][600/625]	Time 10.257 (10.047)	Data 10.154 (9.942)	Loss 0.0032 (0.0027)	
