True
Epoch: [47][0/625]	Time 3.619 (3.619)	Data 3.507 (3.507)	Loss 0.0022 (0.0022)	
Epoch: [47][25/625]	Time 3.611 (3.622)	Data 3.509 (3.519)	Loss 0.0030 (0.0029)	
Epoch: [47][50/625]	Time 3.570 (3.622)	Data 3.468 (3.519)	Loss 0.0025 (0.0029)	
Epoch: [47][75/625]	Time 3.562 (3.615)	Data 3.460 (3.512)	Loss 0.0045 (0.0029)	
Epoch: [47][100/625]	Time 3.638 (3.613)	Data 3.536 (3.511)	Loss 0.0028 (0.0029)	
Epoch: [47][125/625]	Time 3.580 (3.615)	Data 3.478 (3.513)	Loss 0.0030 (0.0029)	
Epoch: [47][150/625]	Time 3.653 (3.617)	Data 3.551 (3.514)	Loss 0.0034 (0.0030)	
Epoch: [47][175/625]	Time 3.568 (3.617)	Data 3.466 (3.515)	Loss 0.0022 (0.0030)	
Epoch: [47][200/625]	Time 3.655 (3.620)	Data 3.552 (3.517)	Loss 0.0032 (0.0029)	
Epoch: [47][225/625]	Time 3.687 (3.620)	Data 3.585 (3.518)	Loss 0.0032 (0.0029)	
Epoch: [47][250/625]	Time 3.586 (3.621)	Data 3.484 (3.518)	Loss 0.0027 (0.0029)	
Epoch: [47][275/625]	Time 3.641 (3.621)	Data 3.539 (3.518)	Loss 0.0027 (0.0029)	
Epoch: [47][300/625]	Time 3.642 (3.621)	Data 3.540 (3.518)	Loss 0.0026 (0.0029)	
Epoch: [47][325/625]	Time 3.622 (3.620)	Data 3.512 (3.518)	Loss 0.0030 (0.0029)	
Epoch: [47][350/625]	Time 3.589 (3.622)	Data 3.488 (3.519)	Loss 0.0030 (0.0029)	
Epoch: [47][375/625]	Time 3.609 (3.622)	Data 3.508 (3.519)	Loss 0.0027 (0.0029)	
Epoch: [47][400/625]	Time 3.631 (3.622)	Data 3.530 (3.519)	Loss 0.0030 (0.0029)	
Epoch: [47][425/625]	Time 3.685 (3.621)	Data 3.583 (3.519)	Loss 0.0039 (0.0029)	
Epoch: [47][450/625]	Time 3.595 (3.626)	Data 3.494 (3.524)	Loss 0.0030 (0.0029)	
Epoch: [47][475/625]	Time 3.674 (3.626)	Data 3.572 (3.523)	Loss 0.0037 (0.0029)	
Epoch: [47][500/625]	Time 3.728 (3.627)	Data 3.626 (3.524)	Loss 0.0031 (0.0029)	
Epoch: [47][525/625]	Time 4.090 (3.638)	Data 3.988 (3.535)	Loss 0.0029 (0.0029)	
Epoch: [47][550/625]	Time 3.650 (3.640)	Data 3.548 (3.537)	Loss 0.0038 (0.0029)	
Epoch: [47][575/625]	Time 4.031 (3.651)	Data 3.930 (3.549)	Loss 0.0030 (0.0029)	
Epoch: [47][600/625]	Time 4.355 (3.662)	Data 4.252 (3.559)	Loss 0.0024 (0.0029)	
