True
Epoch: [37][0/625]	Time 3.693 (3.693)	Data 3.590 (3.590)	Loss 0.0031 (0.0031)	
Epoch: [37][25/625]	Time 3.672 (3.706)	Data 3.570 (3.604)	Loss 0.0033 (0.0026)	
Epoch: [37][50/625]	Time 3.689 (3.709)	Data 3.586 (3.606)	Loss 0.0023 (0.0026)	
Epoch: [37][75/625]	Time 3.744 (3.711)	Data 3.642 (3.609)	Loss 0.0033 (0.0026)	
Epoch: [37][100/625]	Time 3.743 (3.716)	Data 3.640 (3.614)	Loss 0.0022 (0.0026)	
Epoch: [37][125/625]	Time 3.734 (3.720)	Data 3.632 (3.617)	Loss 0.0027 (0.0027)	
Epoch: [37][150/625]	Time 3.687 (3.717)	Data 3.585 (3.614)	Loss 0.0024 (0.0027)	
Epoch: [37][175/625]	Time 3.696 (3.716)	Data 3.593 (3.614)	Loss 0.0033 (0.0027)	
Epoch: [37][200/625]	Time 3.706 (3.716)	Data 3.604 (3.613)	Loss 0.0036 (0.0027)	
Epoch: [37][225/625]	Time 3.697 (3.716)	Data 3.595 (3.613)	Loss 0.0030 (0.0027)	
Epoch: [37][250/625]	Time 3.724 (3.715)	Data 3.621 (3.612)	Loss 0.0023 (0.0027)	
Epoch: [37][275/625]	Time 3.727 (3.714)	Data 3.624 (3.611)	Loss 0.0030 (0.0027)	
Epoch: [37][300/625]	Time 3.695 (3.714)	Data 3.593 (3.610)	Loss 0.0024 (0.0027)	
Epoch: [37][325/625]	Time 3.688 (3.713)	Data 3.585 (3.610)	Loss 0.0026 (0.0027)	
Epoch: [37][350/625]	Time 3.701 (3.713)	Data 3.598 (3.610)	Loss 0.0029 (0.0027)	
Epoch: [37][375/625]	Time 3.712 (3.712)	Data 3.611 (3.609)	Loss 0.0024 (0.0027)	
Epoch: [37][400/625]	Time 3.714 (3.712)	Data 3.612 (3.609)	Loss 0.0029 (0.0026)	
Epoch: [37][425/625]	Time 3.701 (3.712)	Data 3.599 (3.609)	Loss 0.0029 (0.0026)	
Epoch: [37][450/625]	Time 3.735 (3.715)	Data 3.633 (3.612)	Loss 0.0032 (0.0026)	
Epoch: [37][475/625]	Time 3.762 (3.719)	Data 3.661 (3.616)	Loss 0.0023 (0.0026)	
Epoch: [37][500/625]	Time 3.790 (3.723)	Data 3.687 (3.620)	Loss 0.0029 (0.0026)	
Epoch: [37][525/625]	Time 3.734 (3.725)	Data 3.632 (3.622)	Loss 0.0028 (0.0026)	
Epoch: [37][550/625]	Time 3.806 (3.728)	Data 3.705 (3.625)	Loss 0.0028 (0.0026)	
Epoch: [37][575/625]	Time 3.789 (3.730)	Data 3.686 (3.627)	Loss 0.0021 (0.0026)	
Epoch: [37][600/625]	Time 3.760 (3.732)	Data 3.657 (3.629)	Loss 0.0026 (0.0026)	
