True
Epoch: [57][0/625]	Time 3.710 (3.710)	Data 3.608 (3.608)	Loss 0.0029 (0.0029)	
Epoch: [57][25/625]	Time 3.713 (3.730)	Data 3.611 (3.627)	Loss 0.0026 (0.0028)	
Epoch: [57][50/625]	Time 3.784 (3.735)	Data 3.683 (3.632)	Loss 0.0023 (0.0027)	
Epoch: [57][75/625]	Time 3.807 (3.742)	Data 3.704 (3.639)	Loss 0.0027 (0.0027)	
Epoch: [57][100/625]	Time 3.703 (3.744)	Data 3.601 (3.641)	Loss 0.0027 (0.0027)	
Epoch: [57][125/625]	Time 3.834 (3.750)	Data 3.723 (3.647)	Loss 0.0026 (0.0027)	
Epoch: [57][150/625]	Time 3.720 (3.754)	Data 3.619 (3.651)	Loss 0.0027 (0.0027)	
Epoch: [57][175/625]	Time 3.893 (3.758)	Data 3.790 (3.655)	Loss 0.0030 (0.0027)	
Epoch: [57][200/625]	Time 3.778 (3.763)	Data 3.676 (3.660)	Loss 0.0026 (0.0027)	
Epoch: [57][225/625]	Time 3.745 (3.766)	Data 3.642 (3.662)	Loss 0.0024 (0.0027)	
Epoch: [57][250/625]	Time 3.839 (3.766)	Data 3.737 (3.663)	Loss 0.0026 (0.0027)	
Epoch: [57][275/625]	Time 3.773 (3.768)	Data 3.671 (3.665)	Loss 0.0031 (0.0027)	
Epoch: [57][300/625]	Time 3.805 (3.774)	Data 3.703 (3.671)	Loss 0.0023 (0.0027)	
Epoch: [57][325/625]	Time 3.831 (3.778)	Data 3.729 (3.675)	Loss 0.0031 (0.0027)	
Epoch: [57][350/625]	Time 3.782 (3.780)	Data 3.680 (3.677)	Loss 0.0036 (0.0027)	
Epoch: [57][375/625]	Time 3.896 (3.784)	Data 3.794 (3.681)	Loss 0.0032 (0.0027)	
Epoch: [57][400/625]	Time 3.784 (3.796)	Data 3.673 (3.693)	Loss 0.0032 (0.0027)	
Epoch: [57][425/625]	Time 3.764 (3.797)	Data 3.661 (3.694)	Loss 0.0034 (0.0027)	
Epoch: [57][450/625]	Time 3.915 (3.803)	Data 3.813 (3.700)	Loss 0.0028 (0.0027)	
Epoch: [57][475/625]	Time 3.810 (3.812)	Data 3.708 (3.709)	Loss 0.0028 (0.0027)	
Epoch: [57][500/625]	Time 3.852 (3.819)	Data 3.749 (3.716)	Loss 0.0030 (0.0027)	
Epoch: [57][525/625]	Time 4.039 (3.826)	Data 3.937 (3.723)	Loss 0.0021 (0.0027)	
Epoch: [57][550/625]	Time 3.930 (3.832)	Data 3.828 (3.729)	Loss 0.0029 (0.0027)	
Epoch: [57][575/625]	Time 3.970 (3.837)	Data 3.868 (3.734)	Loss 0.0021 (0.0027)	
Epoch: [57][600/625]	Time 4.031 (3.843)	Data 3.928 (3.740)	Loss 0.0026 (0.0027)	
