True
Epoch: [77][0/625]	Time 3.701 (3.701)	Data 3.599 (3.599)	Loss 0.0024 (0.0024)	
Epoch: [77][25/625]	Time 3.694 (3.693)	Data 3.592 (3.590)	Loss 0.0023 (0.0026)	
Epoch: [77][50/625]	Time 3.685 (3.696)	Data 3.584 (3.593)	Loss 0.0022 (0.0025)	
Epoch: [77][75/625]	Time 3.667 (3.694)	Data 3.565 (3.591)	Loss 0.0030 (0.0025)	
Epoch: [77][100/625]	Time 3.646 (3.689)	Data 3.545 (3.586)	Loss 0.0029 (0.0026)	
Epoch: [77][125/625]	Time 3.756 (3.690)	Data 3.653 (3.587)	Loss 0.0036 (0.0026)	
Epoch: [77][150/625]	Time 3.750 (3.694)	Data 3.646 (3.592)	Loss 0.0024 (0.0027)	
Epoch: [77][175/625]	Time 3.700 (3.693)	Data 3.589 (3.590)	Loss 0.0024 (0.0026)	
Epoch: [77][200/625]	Time 3.673 (3.691)	Data 3.571 (3.588)	Loss 0.0028 (0.0027)	
Epoch: [77][225/625]	Time 3.667 (3.691)	Data 3.565 (3.588)	Loss 0.0026 (0.0026)	
Epoch: [77][250/625]	Time 3.691 (3.713)	Data 3.589 (3.610)	Loss 0.0027 (0.0026)	
Epoch: [77][275/625]	Time 3.767 (3.711)	Data 3.665 (3.608)	Loss 0.0022 (0.0026)	
Epoch: [77][300/625]	Time 3.691 (3.709)	Data 3.588 (3.606)	Loss 0.0032 (0.0027)	
Epoch: [77][325/625]	Time 3.661 (3.707)	Data 3.558 (3.604)	Loss 0.0021 (0.0027)	
Epoch: [77][350/625]	Time 3.677 (3.706)	Data 3.576 (3.603)	Loss 0.0026 (0.0027)	
Epoch: [77][375/625]	Time 3.683 (3.704)	Data 3.581 (3.601)	Loss 0.0025 (0.0027)	
Epoch: [77][400/625]	Time 3.740 (3.704)	Data 3.638 (3.601)	Loss 0.0019 (0.0027)	
Epoch: [77][425/625]	Time 3.723 (3.705)	Data 3.621 (3.602)	Loss 0.0027 (0.0027)	
Epoch: [77][450/625]	Time 3.663 (3.707)	Data 3.559 (3.604)	Loss 0.0038 (0.0027)	
Epoch: [77][475/625]	Time 3.748 (3.709)	Data 3.646 (3.607)	Loss 0.0031 (0.0027)	
Epoch: [77][500/625]	Time 3.800 (3.713)	Data 3.699 (3.611)	Loss 0.0026 (0.0027)	
Epoch: [77][525/625]	Time 3.823 (3.717)	Data 3.711 (3.614)	Loss 0.0029 (0.0027)	
Epoch: [77][550/625]	Time 3.847 (3.722)	Data 3.745 (3.619)	Loss 0.0031 (0.0027)	
Epoch: [77][575/625]	Time 3.855 (3.737)	Data 3.753 (3.634)	Loss 0.0023 (0.0027)	
Epoch: [77][600/625]	Time 3.835 (3.741)	Data 3.732 (3.638)	Loss 0.0023 (0.0027)	
