True
Epoch: [67][0/625]	Time 4.346 (4.346)	Data 4.243 (4.243)	Loss 0.0032 (0.0032)	
Epoch: [67][25/625]	Time 4.038 (4.224)	Data 3.936 (4.121)	Loss 0.0021 (0.0026)	
Epoch: [67][50/625]	Time 4.400 (4.319)	Data 4.297 (4.215)	Loss 0.0021 (0.0026)	
Epoch: [67][75/625]	Time 4.033 (4.323)	Data 3.930 (4.220)	Loss 0.0022 (0.0026)	
Epoch: [67][100/625]	Time 5.780 (4.365)	Data 5.677 (4.261)	Loss 0.0023 (0.0026)	
Epoch: [67][125/625]	Time 4.120 (4.433)	Data 4.018 (4.329)	Loss 0.0024 (0.0026)	
Epoch: [67][150/625]	Time 5.471 (4.527)	Data 5.368 (4.424)	Loss 0.0025 (0.0026)	
Epoch: [67][175/625]	Time 4.454 (4.601)	Data 4.352 (4.497)	Loss 0.0036 (0.0027)	
Epoch: [67][200/625]	Time 6.118 (4.697)	Data 6.017 (4.593)	Loss 0.0031 (0.0027)	
Epoch: [67][225/625]	Time 4.868 (4.827)	Data 4.765 (4.723)	Loss 0.0025 (0.0027)	
Epoch: [67][250/625]	Time 7.405 (4.874)	Data 7.304 (4.771)	Loss 0.0025 (0.0027)	
Epoch: [67][275/625]	Time 7.198 (5.025)	Data 7.088 (4.921)	Loss 0.0022 (0.0027)	
Epoch: [67][300/625]	Time 6.637 (5.157)	Data 6.536 (5.053)	Loss 0.0028 (0.0027)	
Epoch: [67][325/625]	Time 8.268 (5.385)	Data 8.166 (5.281)	Loss 0.0023 (0.0027)	
Epoch: [67][350/625]	Time 9.826 (5.663)	Data 9.723 (5.559)	Loss 0.0021 (0.0027)	
Epoch: [67][375/625]	Time 10.887 (5.948)	Data 10.780 (5.845)	Loss 0.0039 (0.0027)	
Epoch: [67][400/625]	Time 10.008 (6.219)	Data 9.907 (6.115)	Loss 0.0025 (0.0027)	
Epoch: [67][425/625]	Time 13.670 (6.558)	Data 13.560 (6.454)	Loss 0.0023 (0.0027)	
Epoch: [67][450/625]	Time 7.724 (6.778)	Data 7.623 (6.674)	Loss 0.0023 (0.0027)	
Epoch: [67][475/625]	Time 7.295 (6.956)	Data 7.185 (6.852)	Loss 0.0027 (0.0027)	
Epoch: [67][500/625]	Time 16.543 (7.097)	Data 16.439 (6.993)	Loss 0.0020 (0.0027)	
Epoch: [67][525/625]	Time 13.823 (7.248)	Data 13.712 (7.144)	Loss 0.0028 (0.0027)	
Epoch: [67][550/625]	Time 11.924 (7.407)	Data 11.821 (7.303)	Loss 0.0030 (0.0027)	
Epoch: [67][575/625]	Time 14.534 (7.582)	Data 14.432 (7.478)	Loss 0.0033 (0.0027)	
Epoch: [67][600/625]	Time 12.235 (7.787)	Data 12.134 (7.683)	Loss 0.0023 (0.0027)	
