True
Epoch: [91][0/625]	Time 3.783 (3.783)	Data 3.672 (3.672)	Loss 0.0025 (0.0025)	
Epoch: [91][25/625]	Time 3.700 (3.711)	Data 3.598 (3.608)	Loss 0.0026 (0.0030)	
Epoch: [91][50/625]	Time 3.671 (3.698)	Data 3.559 (3.595)	Loss 0.0021 (0.0028)	
Epoch: [91][75/625]	Time 3.688 (3.786)	Data 3.586 (3.683)	Loss 0.0026 (0.0027)	
Epoch: [91][100/625]	Time 3.717 (3.765)	Data 3.615 (3.662)	Loss 0.0026 (0.0027)	
Epoch: [91][125/625]	Time 3.691 (3.753)	Data 3.589 (3.649)	Loss 0.0030 (0.0028)	
Epoch: [91][150/625]	Time 3.640 (3.745)	Data 3.538 (3.642)	Loss 0.0031 (0.0027)	
Epoch: [91][175/625]	Time 3.714 (3.739)	Data 3.611 (3.636)	Loss 0.0028 (0.0027)	
Epoch: [91][200/625]	Time 3.667 (3.729)	Data 3.565 (3.626)	Loss 0.0023 (0.0027)	
Epoch: [91][225/625]	Time 3.713 (3.724)	Data 3.602 (3.621)	Loss 0.0033 (0.0027)	
Epoch: [91][250/625]	Time 3.802 (3.723)	Data 3.692 (3.620)	Loss 0.0033 (0.0027)	
Epoch: [91][275/625]	Time 3.813 (3.725)	Data 3.702 (3.622)	Loss 0.0024 (0.0027)	
Epoch: [91][300/625]	Time 3.710 (3.726)	Data 3.600 (3.623)	Loss 0.0026 (0.0027)	
Epoch: [91][325/625]	Time 3.692 (3.726)	Data 3.580 (3.623)	Loss 0.0031 (0.0027)	
Epoch: [91][350/625]	Time 3.688 (3.730)	Data 3.586 (3.627)	Loss 0.0038 (0.0027)	
Epoch: [91][375/625]	Time 3.782 (3.731)	Data 3.671 (3.628)	Loss 0.0023 (0.0027)	
Epoch: [91][400/625]	Time 3.737 (3.733)	Data 3.634 (3.630)	Loss 0.0028 (0.0027)	
Epoch: [91][425/625]	Time 3.850 (3.740)	Data 3.748 (3.637)	Loss 0.0028 (0.0027)	
Epoch: [91][450/625]	Time 3.795 (3.743)	Data 3.691 (3.640)	Loss 0.0028 (0.0027)	
Epoch: [91][475/625]	Time 3.790 (3.754)	Data 3.687 (3.651)	Loss 0.0022 (0.0027)	
Epoch: [91][500/625]	Time 3.741 (3.759)	Data 3.637 (3.656)	Loss 0.0022 (0.0027)	
Epoch: [91][525/625]	Time 3.697 (3.773)	Data 3.594 (3.670)	Loss 0.0025 (0.0027)	
Epoch: [91][550/625]	Time 4.742 (3.789)	Data 4.634 (3.686)	Loss 0.0031 (0.0027)	
Epoch: [91][575/625]	Time 3.776 (3.793)	Data 3.673 (3.690)	Loss 0.0024 (0.0027)	
Epoch: [91][600/625]	Time 3.733 (3.805)	Data 3.630 (3.702)	Loss 0.0020 (0.0027)	
