True
Epoch: [82][0/625]	Time 3.656 (3.656)	Data 3.549 (3.549)	Loss 0.0026 (0.0026)	
Epoch: [82][25/625]	Time 3.660 (3.670)	Data 3.557 (3.566)	Loss 0.0025 (0.0026)	
Epoch: [82][50/625]	Time 3.688 (3.672)	Data 3.577 (3.569)	Loss 0.0029 (0.0026)	
Epoch: [82][75/625]	Time 3.659 (3.675)	Data 3.557 (3.573)	Loss 0.0024 (0.0027)	
Epoch: [82][100/625]	Time 3.707 (3.682)	Data 3.606 (3.579)	Loss 0.0025 (0.0026)	
Epoch: [82][125/625]	Time 3.664 (3.682)	Data 3.561 (3.579)	Loss 0.0024 (0.0027)	
Epoch: [82][150/625]	Time 3.720 (3.682)	Data 3.619 (3.579)	Loss 0.0036 (0.0027)	
Epoch: [82][175/625]	Time 3.687 (3.681)	Data 3.585 (3.579)	Loss 0.0021 (0.0027)	
Epoch: [82][200/625]	Time 3.730 (3.683)	Data 3.628 (3.580)	Loss 0.0025 (0.0027)	
Epoch: [82][225/625]	Time 3.721 (3.709)	Data 3.610 (3.606)	Loss 0.0020 (0.0027)	
Epoch: [82][250/625]	Time 3.684 (3.707)	Data 3.573 (3.604)	Loss 0.0023 (0.0027)	
Epoch: [82][275/625]	Time 3.674 (3.705)	Data 3.572 (3.602)	Loss 0.0024 (0.0027)	
Epoch: [82][300/625]	Time 3.766 (3.703)	Data 3.661 (3.600)	Loss 0.0030 (0.0027)	
Epoch: [82][325/625]	Time 3.650 (3.700)	Data 3.547 (3.597)	Loss 0.0025 (0.0027)	
Epoch: [82][350/625]	Time 3.666 (3.716)	Data 3.563 (3.613)	Loss 0.0025 (0.0027)	
Epoch: [82][375/625]	Time 3.801 (3.713)	Data 3.699 (3.610)	Loss 0.0025 (0.0027)	
Epoch: [82][400/625]	Time 3.665 (3.712)	Data 3.563 (3.608)	Loss 0.0026 (0.0027)	
Epoch: [82][425/625]	Time 3.696 (3.710)	Data 3.593 (3.607)	Loss 0.0021 (0.0027)	
Epoch: [82][450/625]	Time 3.670 (3.708)	Data 3.567 (3.605)	Loss 0.0027 (0.0027)	
Epoch: [82][475/625]	Time 3.726 (3.708)	Data 3.623 (3.605)	Loss 0.0030 (0.0027)	
Epoch: [82][500/625]	Time 3.771 (3.708)	Data 3.669 (3.605)	Loss 0.0028 (0.0027)	
Epoch: [82][525/625]	Time 3.703 (3.708)	Data 3.601 (3.605)	Loss 0.0022 (0.0027)	
Epoch: [82][550/625]	Time 3.712 (3.709)	Data 3.610 (3.605)	Loss 0.0032 (0.0027)	
Epoch: [82][575/625]	Time 3.708 (3.709)	Data 3.603 (3.606)	Loss 0.0029 (0.0027)	
Epoch: [82][600/625]	Time 3.712 (3.710)	Data 3.610 (3.607)	Loss 0.0030 (0.0027)	
