True
Epoch: [73][0/625]	Time 5.076 (5.076)	Data 4.972 (4.972)	Loss 0.0021 (0.0021)	
Epoch: [73][25/625]	Time 3.763 (3.957)	Data 3.660 (3.854)	Loss 0.0022 (0.0027)	
Epoch: [73][50/625]	Time 3.921 (3.935)	Data 3.810 (3.831)	Loss 0.0027 (0.0027)	
Epoch: [73][75/625]	Time 3.789 (4.089)	Data 3.685 (3.985)	Loss 0.0023 (0.0027)	
Epoch: [73][100/625]	Time 3.839 (4.037)	Data 3.738 (3.933)	Loss 0.0030 (0.0027)	
Epoch: [73][125/625]	Time 3.826 (4.014)	Data 3.721 (3.910)	Loss 0.0029 (0.0027)	
Epoch: [73][150/625]	Time 3.811 (3.988)	Data 3.708 (3.884)	Loss 0.0028 (0.0027)	
Epoch: [73][175/625]	Time 3.840 (3.997)	Data 3.737 (3.893)	Loss 0.0025 (0.0027)	
Epoch: [73][200/625]	Time 3.766 (3.982)	Data 3.663 (3.878)	Loss 0.0037 (0.0027)	
Epoch: [73][225/625]	Time 3.853 (4.018)	Data 3.751 (3.914)	Loss 0.0028 (0.0027)	
Epoch: [73][250/625]	Time 3.953 (4.001)	Data 3.842 (3.897)	Loss 0.0032 (0.0027)	
Epoch: [73][275/625]	Time 3.808 (3.988)	Data 3.706 (3.884)	Loss 0.0030 (0.0027)	
Epoch: [73][300/625]	Time 3.829 (3.985)	Data 3.726 (3.881)	Loss 0.0024 (0.0027)	
Epoch: [73][325/625]	Time 3.865 (3.983)	Data 3.763 (3.880)	Loss 0.0024 (0.0027)	
Epoch: [73][350/625]	Time 3.767 (3.981)	Data 3.665 (3.877)	Loss 0.0024 (0.0027)	
Epoch: [73][375/625]	Time 4.117 (3.982)	Data 4.015 (3.878)	Loss 0.0031 (0.0027)	
Epoch: [73][400/625]	Time 3.938 (4.006)	Data 3.837 (3.902)	Loss 0.0033 (0.0027)	
Epoch: [73][425/625]	Time 3.915 (4.008)	Data 3.803 (3.904)	Loss 0.0028 (0.0027)	
Epoch: [73][450/625]	Time 9.527 (4.071)	Data 9.425 (3.967)	Loss 0.0022 (0.0027)	
Epoch: [73][475/625]	Time 3.987 (4.152)	Data 3.885 (4.048)	Loss 0.0029 (0.0027)	
Epoch: [73][500/625]	Time 3.903 (4.155)	Data 3.800 (4.052)	Loss 0.0020 (0.0027)	
Epoch: [73][525/625]	Time 4.377 (4.145)	Data 4.275 (4.041)	Loss 0.0028 (0.0027)	
Epoch: [73][550/625]	Time 3.944 (4.144)	Data 3.843 (4.040)	Loss 0.0021 (0.0027)	
Epoch: [73][575/625]	Time 4.016 (4.152)	Data 3.914 (4.048)	Loss 0.0028 (0.0027)	
Epoch: [73][600/625]	Time 6.326 (4.158)	Data 6.217 (4.054)	Loss 0.0034 (0.0027)	
