True
Epoch: [90][0/625]	Time 3.843 (3.843)	Data 3.738 (3.738)	Loss 0.0027 (0.0027)	
Epoch: [90][25/625]	Time 3.862 (3.845)	Data 3.758 (3.741)	Loss 0.0024 (0.0025)	
Epoch: [90][50/625]	Time 3.892 (3.879)	Data 3.789 (3.775)	Loss 0.0023 (0.0027)	
Epoch: [90][75/625]	Time 3.920 (3.869)	Data 3.817 (3.765)	Loss 0.0028 (0.0027)	
Epoch: [90][100/625]	Time 3.873 (3.859)	Data 3.769 (3.756)	Loss 0.0021 (0.0027)	
Epoch: [90][125/625]	Time 3.889 (3.864)	Data 3.777 (3.760)	Loss 0.0046 (0.0027)	
Epoch: [90][150/625]	Time 3.813 (3.862)	Data 3.709 (3.758)	Loss 0.0022 (0.0027)	
Epoch: [90][175/625]	Time 3.862 (3.853)	Data 3.759 (3.749)	Loss 0.0032 (0.0027)	
Epoch: [90][200/625]	Time 3.702 (3.858)	Data 3.598 (3.755)	Loss 0.0026 (0.0027)	
Epoch: [90][225/625]	Time 3.684 (3.857)	Data 3.582 (3.753)	Loss 0.0026 (0.0027)	
Epoch: [90][250/625]	Time 3.689 (3.842)	Data 3.586 (3.738)	Loss 0.0025 (0.0027)	
Epoch: [90][275/625]	Time 3.747 (3.831)	Data 3.645 (3.728)	Loss 0.0025 (0.0027)	
Epoch: [90][300/625]	Time 3.856 (3.850)	Data 3.753 (3.746)	Loss 0.0036 (0.0027)	
Epoch: [90][325/625]	Time 3.714 (3.842)	Data 3.612 (3.739)	Loss 0.0020 (0.0027)	
Epoch: [90][350/625]	Time 3.788 (3.846)	Data 3.686 (3.742)	Loss 0.0026 (0.0027)	
Epoch: [90][375/625]	Time 3.741 (3.841)	Data 3.639 (3.737)	Loss 0.0023 (0.0027)	
Epoch: [90][400/625]	Time 3.696 (3.838)	Data 3.595 (3.734)	Loss 0.0042 (0.0027)	
Epoch: [90][425/625]	Time 3.760 (3.834)	Data 3.657 (3.730)	Loss 0.0029 (0.0027)	
Epoch: [90][450/625]	Time 3.670 (3.833)	Data 3.559 (3.729)	Loss 0.0033 (0.0027)	
Epoch: [90][475/625]	Time 3.713 (3.831)	Data 3.611 (3.728)	Loss 0.0023 (0.0027)	
Epoch: [90][500/625]	Time 3.758 (3.838)	Data 3.656 (3.735)	Loss 0.0029 (0.0027)	
Epoch: [90][525/625]	Time 3.790 (3.842)	Data 3.688 (3.739)	Loss 0.0034 (0.0027)	
Epoch: [90][550/625]	Time 3.757 (3.843)	Data 3.654 (3.740)	Loss 0.0028 (0.0027)	
Epoch: [90][575/625]	Time 3.818 (3.854)	Data 3.715 (3.751)	Loss 0.0022 (0.0027)	
Epoch: [90][600/625]	Time 3.695 (3.864)	Data 3.593 (3.760)	Loss 0.0020 (0.0027)	
