True
Epoch: [79][0/625]	Time 4.041 (4.041)	Data 3.929 (3.929)	Loss 0.0026 (0.0026)	
Epoch: [79][25/625]	Time 3.929 (3.839)	Data 3.826 (3.736)	Loss 0.0032 (0.0027)	
Epoch: [79][50/625]	Time 3.913 (3.833)	Data 3.810 (3.730)	Loss 0.0021 (0.0027)	
Epoch: [79][75/625]	Time 3.707 (3.834)	Data 3.603 (3.730)	Loss 0.0025 (0.0027)	
Epoch: [79][100/625]	Time 3.804 (3.844)	Data 3.699 (3.741)	Loss 0.0022 (0.0027)	
Epoch: [79][125/625]	Time 3.731 (3.899)	Data 3.629 (3.796)	Loss 0.0020 (0.0027)	
Epoch: [79][150/625]	Time 3.796 (3.891)	Data 3.694 (3.788)	Loss 0.0026 (0.0027)	
Epoch: [79][175/625]	Time 3.863 (3.885)	Data 3.760 (3.781)	Loss 0.0024 (0.0027)	
Epoch: [79][200/625]	Time 3.876 (3.877)	Data 3.773 (3.773)	Loss 0.0022 (0.0027)	
Epoch: [79][225/625]	Time 3.736 (3.871)	Data 3.633 (3.767)	Loss 0.0025 (0.0027)	
Epoch: [79][250/625]	Time 3.762 (3.861)	Data 3.650 (3.758)	Loss 0.0025 (0.0027)	
Epoch: [79][275/625]	Time 3.713 (3.857)	Data 3.608 (3.753)	Loss 0.0027 (0.0027)	
Epoch: [79][300/625]	Time 3.807 (3.856)	Data 3.706 (3.753)	Loss 0.0035 (0.0027)	
Epoch: [79][325/625]	Time 3.791 (3.852)	Data 3.688 (3.749)	Loss 0.0023 (0.0027)	
Epoch: [79][350/625]	Time 3.936 (3.849)	Data 3.832 (3.746)	Loss 0.0033 (0.0027)	
Epoch: [79][375/625]	Time 3.814 (3.847)	Data 3.712 (3.744)	Loss 0.0026 (0.0027)	
Epoch: [79][400/625]	Time 3.745 (3.846)	Data 3.643 (3.742)	Loss 0.0022 (0.0027)	
Epoch: [79][425/625]	Time 3.857 (3.846)	Data 3.754 (3.743)	Loss 0.0031 (0.0027)	
Epoch: [79][450/625]	Time 3.883 (3.855)	Data 3.780 (3.752)	Loss 0.0031 (0.0027)	
Epoch: [79][475/625]	Time 3.809 (3.853)	Data 3.708 (3.750)	Loss 0.0021 (0.0027)	
Epoch: [79][500/625]	Time 5.089 (3.857)	Data 4.987 (3.754)	Loss 0.0022 (0.0027)	
Epoch: [79][525/625]	Time 3.882 (3.869)	Data 3.779 (3.765)	Loss 0.0023 (0.0027)	
Epoch: [79][550/625]	Time 3.828 (3.867)	Data 3.725 (3.763)	Loss 0.0028 (0.0027)	
Epoch: [79][575/625]	Time 3.828 (3.865)	Data 3.725 (3.761)	Loss 0.0024 (0.0027)	
Epoch: [79][600/625]	Time 3.738 (3.865)	Data 3.635 (3.761)	Loss 0.0018 (0.0027)	
