True
Epoch: [98][0/625]	Time 3.745 (3.745)	Data 3.643 (3.643)	Loss 0.0029 (0.0029)	
Epoch: [98][25/625]	Time 3.609 (3.871)	Data 3.506 (3.768)	Loss 0.0024 (0.0026)	
Epoch: [98][50/625]	Time 4.067 (3.885)	Data 3.961 (3.782)	Loss 0.0030 (0.0027)	
Epoch: [98][75/625]	Time 3.765 (4.036)	Data 3.663 (3.932)	Loss 0.0031 (0.0026)	
Epoch: [98][100/625]	Time 3.727 (4.045)	Data 3.626 (3.941)	Loss 0.0026 (0.0026)	
Epoch: [98][125/625]	Time 3.845 (4.036)	Data 3.743 (3.933)	Loss 0.0033 (0.0027)	
Epoch: [98][150/625]	Time 3.848 (4.048)	Data 3.745 (3.944)	Loss 0.0021 (0.0027)	
Epoch: [98][175/625]	Time 4.114 (4.093)	Data 4.011 (3.989)	Loss 0.0028 (0.0027)	
Epoch: [98][200/625]	Time 4.789 (4.112)	Data 4.687 (4.009)	Loss 0.0030 (0.0027)	
Epoch: [98][225/625]	Time 5.249 (4.158)	Data 5.137 (4.055)	Loss 0.0021 (0.0027)	
Epoch: [98][250/625]	Time 4.819 (4.157)	Data 4.717 (4.054)	Loss 0.0032 (0.0027)	
Epoch: [98][275/625]	Time 3.874 (4.148)	Data 3.772 (4.045)	Loss 0.0033 (0.0027)	
Epoch: [98][300/625]	Time 3.997 (4.149)	Data 3.895 (4.046)	Loss 0.0031 (0.0027)	
Epoch: [98][325/625]	Time 4.141 (4.156)	Data 4.030 (4.052)	Loss 0.0030 (0.0027)	
Epoch: [98][350/625]	Time 4.922 (4.176)	Data 4.820 (4.072)	Loss 0.0023 (0.0027)	
Epoch: [98][375/625]	Time 3.829 (4.245)	Data 3.727 (4.142)	Loss 0.0029 (0.0027)	
Epoch: [98][400/625]	Time 4.349 (4.320)	Data 4.246 (4.217)	Loss 0.0020 (0.0027)	
Epoch: [98][425/625]	Time 5.546 (4.370)	Data 5.444 (4.266)	Loss 0.0034 (0.0027)	
Epoch: [98][450/625]	Time 3.980 (4.404)	Data 3.872 (4.301)	Loss 0.0026 (0.0027)	
Epoch: [98][475/625]	Time 4.424 (4.496)	Data 4.322 (4.392)	Loss 0.0029 (0.0027)	
Epoch: [98][500/625]	Time 4.641 (4.562)	Data 4.531 (4.459)	Loss 0.0029 (0.0027)	
Epoch: [98][525/625]	Time 9.924 (4.616)	Data 9.813 (4.512)	Loss 0.0023 (0.0027)	
Epoch: [98][550/625]	Time 5.534 (4.735)	Data 5.424 (4.632)	Loss 0.0024 (0.0027)	
Epoch: [98][575/625]	Time 5.646 (4.768)	Data 5.536 (4.665)	Loss 0.0033 (0.0027)	
Epoch: [98][600/625]	Time 4.458 (4.825)	Data 4.355 (4.722)	Loss 0.0021 (0.0027)	
