True
Epoch: [48][0/625]	Time 3.595 (3.595)	Data 3.484 (3.484)	Loss 0.0028 (0.0028)	
Epoch: [48][25/625]	Time 3.725 (3.876)	Data 3.623 (3.773)	Loss 0.0031 (0.0029)	
Epoch: [48][50/625]	Time 3.695 (3.854)	Data 3.593 (3.751)	Loss 0.0021 (0.0029)	
Epoch: [48][75/625]	Time 3.684 (3.839)	Data 3.582 (3.736)	Loss 0.0028 (0.0030)	
Epoch: [48][100/625]	Time 3.819 (3.868)	Data 3.717 (3.765)	Loss 0.0026 (0.0029)	
Epoch: [48][125/625]	Time 4.260 (3.945)	Data 4.157 (3.843)	Loss 0.0028 (0.0029)	
Epoch: [48][150/625]	Time 3.839 (4.048)	Data 3.736 (3.945)	Loss 0.0028 (0.0029)	
Epoch: [48][175/625]	Time 3.945 (4.134)	Data 3.843 (4.031)	Loss 0.0029 (0.0029)	
Epoch: [48][200/625]	Time 4.329 (4.241)	Data 4.223 (4.138)	Loss 0.0031 (0.0029)	
Epoch: [48][225/625]	Time 4.357 (4.339)	Data 4.246 (4.236)	Loss 0.0028 (0.0029)	
Epoch: [48][250/625]	Time 4.662 (4.474)	Data 4.551 (4.371)	Loss 0.0026 (0.0029)	
Epoch: [48][275/625]	Time 4.565 (4.615)	Data 4.463 (4.512)	Loss 0.0038 (0.0029)	
Epoch: [48][300/625]	Time 6.115 (4.753)	Data 6.012 (4.650)	Loss 0.0029 (0.0029)	
Epoch: [48][325/625]	Time 6.928 (4.824)	Data 6.826 (4.721)	Loss 0.0033 (0.0029)	
Epoch: [48][350/625]	Time 6.410 (4.927)	Data 6.307 (4.824)	Loss 0.0026 (0.0029)	
Epoch: [48][375/625]	Time 5.076 (5.010)	Data 4.974 (4.907)	Loss 0.0022 (0.0029)	
Epoch: [48][400/625]	Time 4.690 (5.095)	Data 4.588 (4.992)	Loss 0.0021 (0.0029)	
Epoch: [48][425/625]	Time 5.164 (5.158)	Data 5.053 (5.055)	Loss 0.0024 (0.0029)	
Epoch: [48][450/625]	Time 4.617 (5.146)	Data 4.515 (5.043)	Loss 0.0026 (0.0029)	
Epoch: [48][475/625]	Time 4.946 (5.128)	Data 4.845 (5.025)	Loss 0.0027 (0.0029)	
Epoch: [48][500/625]	Time 4.387 (5.103)	Data 4.284 (5.000)	Loss 0.0031 (0.0029)	
Epoch: [48][525/625]	Time 4.242 (5.077)	Data 4.140 (4.974)	Loss 0.0034 (0.0029)	
Epoch: [48][550/625]	Time 4.717 (5.064)	Data 4.615 (4.961)	Loss 0.0027 (0.0029)	
Epoch: [48][575/625]	Time 5.469 (5.093)	Data 5.368 (4.990)	Loss 0.0028 (0.0029)	
Epoch: [48][600/625]	Time 4.719 (5.087)	Data 4.617 (4.984)	Loss 0.0024 (0.0029)	
