True
Epoch: [62][0/625]	Time 3.555 (3.555)	Data 3.453 (3.453)	Loss 0.0028 (0.0028)	
Epoch: [62][25/625]	Time 3.597 (3.614)	Data 3.495 (3.511)	Loss 0.0024 (0.0028)	
Epoch: [62][50/625]	Time 3.567 (3.616)	Data 3.466 (3.514)	Loss 0.0023 (0.0028)	
Epoch: [62][75/625]	Time 3.585 (3.615)	Data 3.483 (3.513)	Loss 0.0026 (0.0027)	
Epoch: [62][100/625]	Time 3.594 (3.612)	Data 3.491 (3.510)	Loss 0.0025 (0.0027)	
Epoch: [62][125/625]	Time 3.607 (3.609)	Data 3.496 (3.507)	Loss 0.0022 (0.0027)	
Epoch: [62][150/625]	Time 3.593 (3.608)	Data 3.491 (3.505)	Loss 0.0026 (0.0027)	
Epoch: [62][175/625]	Time 3.604 (3.610)	Data 3.502 (3.508)	Loss 0.0033 (0.0027)	
Epoch: [62][200/625]	Time 3.624 (3.617)	Data 3.522 (3.514)	Loss 0.0024 (0.0027)	
Epoch: [62][225/625]	Time 3.631 (3.626)	Data 3.528 (3.523)	Loss 0.0025 (0.0027)	
Epoch: [62][250/625]	Time 3.717 (3.630)	Data 3.615 (3.528)	Loss 0.0031 (0.0027)	
Epoch: [62][275/625]	Time 4.207 (3.646)	Data 4.104 (3.544)	Loss 0.0025 (0.0027)	
Epoch: [62][300/625]	Time 3.573 (3.650)	Data 3.470 (3.547)	Loss 0.0032 (0.0027)	
Epoch: [62][325/625]	Time 3.664 (3.663)	Data 3.562 (3.561)	Loss 0.0029 (0.0027)	
Epoch: [62][350/625]	Time 3.602 (3.668)	Data 3.499 (3.565)	Loss 0.0021 (0.0027)	
Epoch: [62][375/625]	Time 3.795 (3.672)	Data 3.693 (3.570)	Loss 0.0029 (0.0027)	
Epoch: [62][400/625]	Time 3.671 (3.688)	Data 3.560 (3.586)	Loss 0.0035 (0.0027)	
Epoch: [62][425/625]	Time 3.846 (3.704)	Data 3.745 (3.601)	Loss 0.0024 (0.0027)	
Epoch: [62][450/625]	Time 3.742 (3.711)	Data 3.640 (3.608)	Loss 0.0029 (0.0027)	
Epoch: [62][475/625]	Time 3.789 (3.719)	Data 3.687 (3.616)	Loss 0.0027 (0.0027)	
Epoch: [62][500/625]	Time 5.386 (3.735)	Data 5.285 (3.632)	Loss 0.0031 (0.0027)	
Epoch: [62][525/625]	Time 3.792 (3.748)	Data 3.688 (3.645)	Loss 0.0025 (0.0027)	
Epoch: [62][550/625]	Time 3.985 (3.767)	Data 3.883 (3.665)	Loss 0.0026 (0.0027)	
Epoch: [62][575/625]	Time 4.044 (3.784)	Data 3.942 (3.681)	Loss 0.0033 (0.0027)	
Epoch: [62][600/625]	Time 3.971 (3.795)	Data 3.861 (3.693)	Loss 0.0036 (0.0027)	
