True
Epoch: [44][0/625]	Time 3.637 (3.637)	Data 3.526 (3.526)	Loss 0.0023 (0.0023)	
Epoch: [44][25/625]	Time 3.685 (3.643)	Data 3.576 (3.540)	Loss 0.0028 (0.0031)	
Epoch: [44][50/625]	Time 3.636 (3.648)	Data 3.534 (3.545)	Loss 0.0023 (0.0032)	
Epoch: [44][75/625]	Time 3.599 (3.650)	Data 3.497 (3.548)	Loss 0.0038 (0.0032)	
Epoch: [44][100/625]	Time 3.590 (3.639)	Data 3.488 (3.536)	Loss 0.0027 (0.0032)	
Epoch: [44][125/625]	Time 3.591 (3.632)	Data 3.489 (3.529)	Loss 0.0028 (0.0032)	
Epoch: [44][150/625]	Time 3.570 (3.627)	Data 3.468 (3.524)	Loss 0.0035 (0.0032)	
Epoch: [44][175/625]	Time 3.536 (3.624)	Data 3.435 (3.521)	Loss 0.0032 (0.0032)	
Epoch: [44][200/625]	Time 3.577 (3.622)	Data 3.475 (3.520)	Loss 0.0024 (0.0032)	
Epoch: [44][225/625]	Time 3.605 (3.621)	Data 3.502 (3.518)	Loss 0.0026 (0.0032)	
Epoch: [44][250/625]	Time 3.590 (3.619)	Data 3.489 (3.517)	Loss 0.0032 (0.0032)	
Epoch: [44][275/625]	Time 3.570 (3.618)	Data 3.468 (3.515)	Loss 0.0037 (0.0032)	
Epoch: [44][300/625]	Time 3.607 (3.616)	Data 3.505 (3.513)	Loss 0.0031 (0.0032)	
Epoch: [44][325/625]	Time 3.613 (3.614)	Data 3.511 (3.511)	Loss 0.0032 (0.0032)	
Epoch: [44][350/625]	Time 3.584 (3.613)	Data 3.473 (3.510)	Loss 0.0034 (0.0032)	
Epoch: [44][375/625]	Time 3.582 (3.612)	Data 3.481 (3.509)	Loss 0.0031 (0.0032)	
Epoch: [44][400/625]	Time 3.599 (3.611)	Data 3.498 (3.508)	Loss 0.0024 (0.0032)	
Epoch: [44][425/625]	Time 3.566 (3.610)	Data 3.464 (3.507)	Loss 0.0031 (0.0032)	
Epoch: [44][450/625]	Time 3.622 (3.609)	Data 3.521 (3.506)	Loss 0.0035 (0.0032)	
Epoch: [44][475/625]	Time 3.608 (3.608)	Data 3.506 (3.505)	Loss 0.0028 (0.0032)	
Epoch: [44][500/625]	Time 3.600 (3.607)	Data 3.499 (3.505)	Loss 0.0030 (0.0032)	
Epoch: [44][525/625]	Time 3.626 (3.607)	Data 3.524 (3.504)	Loss 0.0034 (0.0032)	
Epoch: [44][550/625]	Time 3.637 (3.606)	Data 3.534 (3.504)	Loss 0.0035 (0.0032)	
Epoch: [44][575/625]	Time 3.595 (3.606)	Data 3.494 (3.503)	Loss 0.0043 (0.0032)	
Epoch: [44][600/625]	Time 3.613 (3.605)	Data 3.510 (3.503)	Loss 0.0033 (0.0032)	
