True
Epoch: [1][0/625]	Time 3.720 (3.720)	Data 3.617 (3.617)	Loss 0.0048 (0.0048)	
Epoch: [1][25/625]	Time 3.805 (3.767)	Data 3.703 (3.663)	Loss 0.0028 (0.0037)	
Epoch: [1][50/625]	Time 3.837 (3.755)	Data 3.726 (3.651)	Loss 0.0040 (0.0035)	
Epoch: [1][75/625]	Time 3.772 (3.747)	Data 3.660 (3.643)	Loss 0.0030 (0.0035)	
Epoch: [1][100/625]	Time 3.744 (3.772)	Data 3.641 (3.668)	Loss 0.0038 (0.0034)	
Epoch: [1][125/625]	Time 3.800 (3.788)	Data 3.697 (3.684)	Loss 0.0039 (0.0034)	
Epoch: [1][150/625]	Time 3.730 (3.787)	Data 3.627 (3.683)	Loss 0.0035 (0.0034)	
Epoch: [1][175/625]	Time 3.924 (3.794)	Data 3.821 (3.690)	Loss 0.0046 (0.0034)	
Epoch: [1][200/625]	Time 3.718 (3.793)	Data 3.613 (3.689)	Loss 0.0036 (0.0034)	
Epoch: [1][225/625]	Time 3.836 (3.792)	Data 3.734 (3.689)	Loss 0.0036 (0.0034)	
Epoch: [1][250/625]	Time 3.911 (3.799)	Data 3.809 (3.695)	Loss 0.0039 (0.0034)	
Epoch: [1][275/625]	Time 3.925 (3.799)	Data 3.822 (3.695)	Loss 0.0025 (0.0034)	
Epoch: [1][300/625]	Time 3.922 (3.800)	Data 3.820 (3.696)	Loss 0.0033 (0.0034)	
Epoch: [1][325/625]	Time 3.726 (3.807)	Data 3.623 (3.703)	Loss 0.0030 (0.0034)	
Epoch: [1][350/625]	Time 4.018 (3.818)	Data 3.916 (3.714)	Loss 0.0032 (0.0034)	
Epoch: [1][375/625]	Time 3.903 (3.826)	Data 3.788 (3.722)	Loss 0.0028 (0.0034)	
Epoch: [1][400/625]	Time 4.038 (3.837)	Data 3.934 (3.733)	Loss 0.0028 (0.0034)	
Epoch: [1][425/625]	Time 4.069 (3.843)	Data 3.967 (3.739)	Loss 0.0035 (0.0033)	
Epoch: [1][450/625]	Time 3.972 (3.852)	Data 3.869 (3.748)	Loss 0.0033 (0.0033)	
Epoch: [1][475/625]	Time 3.931 (3.863)	Data 3.828 (3.759)	Loss 0.0028 (0.0033)	
Epoch: [1][500/625]	Time 4.011 (3.873)	Data 3.909 (3.769)	Loss 0.0042 (0.0033)	
Epoch: [1][525/625]	Time 4.142 (3.886)	Data 4.027 (3.782)	Loss 0.0032 (0.0033)	
Epoch: [1][550/625]	Time 4.329 (3.904)	Data 4.226 (3.800)	Loss 0.0033 (0.0033)	
Epoch: [1][575/625]	Time 4.235 (3.913)	Data 4.132 (3.809)	Loss 0.0028 (0.0033)	
Epoch: [1][600/625]	Time 4.230 (3.926)	Data 4.128 (3.823)	Loss 0.0036 (0.0033)	
