True
Epoch: [14][0/625]	Time 3.806 (3.806)	Data 3.704 (3.704)	Loss 0.0031 (0.0031)	
Epoch: [14][25/625]	Time 3.763 (3.763)	Data 3.661 (3.660)	Loss 0.0021 (0.0026)	
Epoch: [14][50/625]	Time 3.741 (3.771)	Data 3.640 (3.668)	Loss 0.0025 (0.0027)	
Epoch: [14][75/625]	Time 3.732 (3.769)	Data 3.631 (3.666)	Loss 0.0028 (0.0027)	
Epoch: [14][100/625]	Time 3.713 (3.764)	Data 3.612 (3.661)	Loss 0.0026 (0.0027)	
Epoch: [14][125/625]	Time 3.735 (3.762)	Data 3.633 (3.659)	Loss 0.0031 (0.0027)	
Epoch: [14][150/625]	Time 3.804 (3.764)	Data 3.701 (3.661)	Loss 0.0034 (0.0027)	
Epoch: [14][175/625]	Time 3.717 (3.767)	Data 3.606 (3.663)	Loss 0.0024 (0.0027)	
Epoch: [14][200/625]	Time 3.742 (3.768)	Data 3.638 (3.665)	Loss 0.0029 (0.0028)	
Epoch: [14][225/625]	Time 3.788 (3.769)	Data 3.686 (3.665)	Loss 0.0024 (0.0027)	
Epoch: [14][250/625]	Time 3.757 (3.770)	Data 3.654 (3.666)	Loss 0.0026 (0.0027)	
Epoch: [14][275/625]	Time 3.771 (3.770)	Data 3.668 (3.667)	Loss 0.0025 (0.0027)	
Epoch: [14][300/625]	Time 3.750 (3.770)	Data 3.647 (3.667)	Loss 0.0022 (0.0027)	
Epoch: [14][325/625]	Time 3.779 (3.771)	Data 3.677 (3.668)	Loss 0.0037 (0.0027)	
Epoch: [14][350/625]	Time 3.755 (3.771)	Data 3.652 (3.668)	Loss 0.0027 (0.0027)	
Epoch: [14][375/625]	Time 3.765 (3.772)	Data 3.663 (3.668)	Loss 0.0030 (0.0028)	
Epoch: [14][400/625]	Time 3.730 (3.771)	Data 3.626 (3.668)	Loss 0.0036 (0.0028)	
Epoch: [14][425/625]	Time 3.768 (3.771)	Data 3.665 (3.668)	Loss 0.0025 (0.0028)	
Epoch: [14][450/625]	Time 3.864 (3.772)	Data 3.761 (3.669)	Loss 0.0027 (0.0028)	
Epoch: [14][475/625]	Time 3.809 (3.772)	Data 3.697 (3.669)	Loss 0.0029 (0.0028)	
Epoch: [14][500/625]	Time 3.754 (3.772)	Data 3.652 (3.668)	Loss 0.0027 (0.0028)	
Epoch: [14][525/625]	Time 3.761 (3.772)	Data 3.659 (3.668)	Loss 0.0021 (0.0028)	
Epoch: [14][550/625]	Time 3.779 (3.772)	Data 3.676 (3.668)	Loss 0.0024 (0.0028)	
Epoch: [14][575/625]	Time 3.814 (3.772)	Data 3.711 (3.669)	Loss 0.0028 (0.0028)	
Epoch: [14][600/625]	Time 3.785 (3.774)	Data 3.681 (3.671)	Loss 0.0031 (0.0028)	
