True
Epoch: [58][0/625]	Time 3.739 (3.739)	Data 3.632 (3.632)	Loss 0.0033 (0.0033)	
Epoch: [58][25/625]	Time 3.722 (3.749)	Data 3.620 (3.646)	Loss 0.0027 (0.0027)	
Epoch: [58][50/625]	Time 3.820 (3.757)	Data 3.718 (3.653)	Loss 0.0032 (0.0028)	
Epoch: [58][75/625]	Time 3.763 (3.758)	Data 3.660 (3.654)	Loss 0.0028 (0.0028)	
Epoch: [58][100/625]	Time 3.753 (3.758)	Data 3.651 (3.655)	Loss 0.0035 (0.0028)	
Epoch: [58][125/625]	Time 3.771 (3.758)	Data 3.668 (3.654)	Loss 0.0024 (0.0027)	
Epoch: [58][150/625]	Time 3.779 (3.758)	Data 3.676 (3.655)	Loss 0.0021 (0.0027)	
Epoch: [58][175/625]	Time 3.733 (3.757)	Data 3.632 (3.653)	Loss 0.0029 (0.0027)	
Epoch: [58][200/625]	Time 3.752 (3.759)	Data 3.651 (3.656)	Loss 0.0021 (0.0027)	
Epoch: [58][225/625]	Time 3.767 (3.761)	Data 3.665 (3.657)	Loss 0.0026 (0.0027)	
Epoch: [58][250/625]	Time 3.731 (3.761)	Data 3.628 (3.657)	Loss 0.0032 (0.0027)	
Epoch: [58][275/625]	Time 3.770 (3.769)	Data 3.667 (3.666)	Loss 0.0023 (0.0027)	
Epoch: [58][300/625]	Time 3.791 (3.772)	Data 3.680 (3.669)	Loss 0.0037 (0.0027)	
Epoch: [58][325/625]	Time 3.709 (3.773)	Data 3.607 (3.670)	Loss 0.0024 (0.0027)	
Epoch: [58][350/625]	Time 3.813 (3.774)	Data 3.711 (3.671)	Loss 0.0027 (0.0027)	
Epoch: [58][375/625]	Time 3.799 (3.774)	Data 3.696 (3.671)	Loss 0.0022 (0.0027)	
Epoch: [58][400/625]	Time 3.833 (3.780)	Data 3.730 (3.676)	Loss 0.0023 (0.0027)	
Epoch: [58][425/625]	Time 3.872 (3.792)	Data 3.769 (3.688)	Loss 0.0026 (0.0027)	
Epoch: [58][450/625]	Time 4.224 (3.798)	Data 4.120 (3.695)	Loss 0.0026 (0.0027)	
Epoch: [58][475/625]	Time 4.145 (3.806)	Data 4.042 (3.702)	Loss 0.0032 (0.0027)	
Epoch: [58][500/625]	Time 3.816 (3.809)	Data 3.713 (3.706)	Loss 0.0022 (0.0027)	
Epoch: [58][525/625]	Time 3.813 (3.814)	Data 3.703 (3.710)	Loss 0.0025 (0.0027)	
Epoch: [58][550/625]	Time 3.943 (3.816)	Data 3.841 (3.712)	Loss 0.0039 (0.0027)	
Epoch: [58][575/625]	Time 4.055 (3.821)	Data 3.952 (3.718)	Loss 0.0029 (0.0027)	
Epoch: [58][600/625]	Time 3.828 (3.833)	Data 3.726 (3.730)	Loss 0.0029 (0.0027)	
