True
Epoch: [12][0/625]	Time 3.899 (3.899)	Data 3.788 (3.788)	Loss 0.0031 (0.0031)	
Epoch: [12][25/625]	Time 3.862 (4.161)	Data 3.760 (4.058)	Loss 0.0022 (0.0028)	
Epoch: [12][50/625]	Time 3.847 (4.055)	Data 3.746 (3.952)	Loss 0.0023 (0.0028)	
Epoch: [12][75/625]	Time 3.836 (4.041)	Data 3.733 (3.938)	Loss 0.0023 (0.0028)	
Epoch: [12][100/625]	Time 3.803 (4.021)	Data 3.701 (3.918)	Loss 0.0036 (0.0028)	
Epoch: [12][125/625]	Time 3.915 (4.006)	Data 3.813 (3.903)	Loss 0.0030 (0.0028)	
Epoch: [12][150/625]	Time 3.796 (3.998)	Data 3.694 (3.895)	Loss 0.0024 (0.0028)	
Epoch: [12][175/625]	Time 3.992 (4.004)	Data 3.882 (3.901)	Loss 0.0028 (0.0028)	
Epoch: [12][200/625]	Time 3.973 (4.012)	Data 3.871 (3.909)	Loss 0.0032 (0.0028)	
Epoch: [12][225/625]	Time 4.046 (4.031)	Data 3.944 (3.928)	Loss 0.0031 (0.0028)	
Epoch: [12][250/625]	Time 4.026 (4.042)	Data 3.922 (3.939)	Loss 0.0026 (0.0028)	
Epoch: [12][275/625]	Time 3.874 (4.045)	Data 3.771 (3.942)	Loss 0.0027 (0.0028)	
Epoch: [12][300/625]	Time 5.659 (4.085)	Data 5.557 (3.982)	Loss 0.0025 (0.0028)	
Epoch: [12][325/625]	Time 4.001 (4.093)	Data 3.894 (3.989)	Loss 0.0027 (0.0028)	
Epoch: [12][350/625]	Time 3.937 (4.107)	Data 3.834 (4.004)	Loss 0.0036 (0.0028)	
Epoch: [12][375/625]	Time 4.380 (4.109)	Data 4.268 (4.005)	Loss 0.0030 (0.0028)	
Epoch: [12][400/625]	Time 3.980 (4.117)	Data 3.876 (4.013)	Loss 0.0032 (0.0028)	
Epoch: [12][425/625]	Time 4.258 (4.138)	Data 4.155 (4.035)	Loss 0.0032 (0.0028)	
Epoch: [12][450/625]	Time 6.315 (4.170)	Data 6.213 (4.066)	Loss 0.0021 (0.0028)	
Epoch: [12][475/625]	Time 8.325 (4.205)	Data 8.221 (4.102)	Loss 0.0029 (0.0028)	
Epoch: [12][500/625]	Time 4.107 (4.209)	Data 3.995 (4.105)	Loss 0.0032 (0.0028)	
Epoch: [12][525/625]	Time 4.901 (4.206)	Data 4.799 (4.103)	Loss 0.0025 (0.0028)	
Epoch: [12][550/625]	Time 4.019 (4.208)	Data 3.916 (4.104)	Loss 0.0026 (0.0028)	
Epoch: [12][575/625]	Time 4.094 (4.210)	Data 3.991 (4.107)	Loss 0.0030 (0.0028)	
Epoch: [12][600/625]	Time 4.279 (4.218)	Data 4.176 (4.115)	Loss 0.0030 (0.0028)	
