True
Epoch: [69][0/625]	Time 8.007 (8.007)	Data 7.904 (7.904)	Loss 0.0027 (0.0027)	
Epoch: [69][25/625]	Time 16.383 (8.825)	Data 16.273 (8.721)	Loss 0.0032 (0.0027)	
Epoch: [69][50/625]	Time 11.005 (9.684)	Data 10.902 (9.580)	Loss 0.0022 (0.0027)	
Epoch: [69][75/625]	Time 20.313 (10.155)	Data 20.211 (10.050)	Loss 0.0029 (0.0027)	
Epoch: [69][100/625]	Time 5.839 (11.161)	Data 5.738 (11.056)	Loss 0.0019 (0.0027)	
Epoch: [69][125/625]	Time 12.388 (11.449)	Data 12.277 (11.345)	Loss 0.0030 (0.0027)	
Epoch: [69][150/625]	Time 21.272 (11.775)	Data 21.170 (11.671)	Loss 0.0023 (0.0027)	
Epoch: [69][175/625]	Time 11.074 (12.134)	Data 10.973 (12.030)	Loss 0.0036 (0.0027)	
Epoch: [69][200/625]	Time 14.909 (11.912)	Data 14.807 (11.808)	Loss 0.0028 (0.0027)	
Epoch: [69][225/625]	Time 5.828 (11.662)	Data 5.726 (11.558)	Loss 0.0031 (0.0027)	
Epoch: [69][250/625]	Time 10.823 (11.559)	Data 10.722 (11.454)	Loss 0.0030 (0.0027)	
Epoch: [69][275/625]	Time 7.705 (11.345)	Data 7.602 (11.241)	Loss 0.0033 (0.0027)	
Epoch: [69][300/625]	Time 33.096 (11.571)	Data 32.984 (11.467)	Loss 0.0034 (0.0027)	
Epoch: [69][325/625]	Time 10.269 (12.049)	Data 10.158 (11.944)	Loss 0.0028 (0.0027)	
Epoch: [69][350/625]	Time 28.130 (12.266)	Data 28.000 (12.161)	Loss 0.0022 (0.0027)	
Epoch: [69][375/625]	Time 13.472 (12.531)	Data 13.370 (12.426)	Loss 0.0035 (0.0027)	
Epoch: [69][400/625]	Time 7.984 (12.440)	Data 7.866 (12.335)	Loss 0.0035 (0.0027)	
Epoch: [69][425/625]	Time 17.296 (12.335)	Data 17.194 (12.230)	Loss 0.0029 (0.0027)	
Epoch: [69][450/625]	Time 10.038 (12.376)	Data 9.927 (12.272)	Loss 0.0024 (0.0027)	
Epoch: [69][475/625]	Time 15.919 (12.314)	Data 15.807 (12.209)	Loss 0.0029 (0.0027)	
Epoch: [69][500/625]	Time 10.047 (12.268)	Data 9.946 (12.163)	Loss 0.0026 (0.0027)	
Epoch: [69][525/625]	Time 13.132 (12.262)	Data 13.030 (12.157)	Loss 0.0030 (0.0027)	
Epoch: [69][550/625]	Time 7.058 (12.282)	Data 6.956 (12.177)	Loss 0.0030 (0.0027)	
Epoch: [69][575/625]	Time 9.071 (12.130)	Data 8.969 (12.025)	Loss 0.0023 (0.0027)	
Epoch: [69][600/625]	Time 12.731 (12.020)	Data 12.620 (11.915)	Loss 0.0030 (0.0027)	
