True
Epoch: [9][0/625]	Time 3.797 (3.797)	Data 3.695 (3.695)	Loss 0.0025 (0.0025)	
Epoch: [9][25/625]	Time 3.834 (3.864)	Data 3.732 (3.761)	Loss 0.0027 (0.0028)	
Epoch: [9][50/625]	Time 3.781 (3.836)	Data 3.679 (3.733)	Loss 0.0023 (0.0028)	
Epoch: [9][75/625]	Time 3.822 (3.832)	Data 3.711 (3.729)	Loss 0.0027 (0.0028)	
Epoch: [9][100/625]	Time 3.826 (3.833)	Data 3.724 (3.730)	Loss 0.0040 (0.0029)	
Epoch: [9][125/625]	Time 3.871 (3.840)	Data 3.770 (3.737)	Loss 0.0029 (0.0029)	
Epoch: [9][150/625]	Time 3.821 (3.838)	Data 3.717 (3.735)	Loss 0.0028 (0.0029)	
Epoch: [9][175/625]	Time 3.845 (3.840)	Data 3.742 (3.737)	Loss 0.0031 (0.0029)	
Epoch: [9][200/625]	Time 3.845 (3.847)	Data 3.741 (3.744)	Loss 0.0030 (0.0029)	
Epoch: [9][225/625]	Time 3.895 (3.855)	Data 3.793 (3.752)	Loss 0.0034 (0.0029)	
Epoch: [9][250/625]	Time 3.951 (3.860)	Data 3.843 (3.757)	Loss 0.0026 (0.0029)	
Epoch: [9][275/625]	Time 3.914 (3.862)	Data 3.811 (3.759)	Loss 0.0035 (0.0029)	
Epoch: [9][300/625]	Time 3.861 (3.865)	Data 3.759 (3.762)	Loss 0.0032 (0.0029)	
Epoch: [9][325/625]	Time 3.985 (3.871)	Data 3.882 (3.768)	Loss 0.0031 (0.0029)	
Epoch: [9][350/625]	Time 3.996 (3.873)	Data 3.894 (3.770)	Loss 0.0025 (0.0029)	
Epoch: [9][375/625]	Time 3.887 (3.877)	Data 3.775 (3.774)	Loss 0.0032 (0.0029)	
Epoch: [9][400/625]	Time 3.849 (3.885)	Data 3.747 (3.782)	Loss 0.0029 (0.0029)	
Epoch: [9][425/625]	Time 4.065 (3.888)	Data 3.963 (3.785)	Loss 0.0028 (0.0029)	
Epoch: [9][450/625]	Time 3.901 (3.892)	Data 3.798 (3.789)	Loss 0.0023 (0.0029)	
Epoch: [9][475/625]	Time 3.922 (3.895)	Data 3.820 (3.792)	Loss 0.0026 (0.0029)	
Epoch: [9][500/625]	Time 5.271 (3.906)	Data 5.168 (3.802)	Loss 0.0028 (0.0029)	
Epoch: [9][525/625]	Time 4.061 (3.910)	Data 3.957 (3.806)	Loss 0.0029 (0.0029)	
Epoch: [9][550/625]	Time 3.874 (3.913)	Data 3.771 (3.810)	Loss 0.0036 (0.0029)	
Epoch: [9][575/625]	Time 3.980 (3.919)	Data 3.865 (3.815)	Loss 0.0030 (0.0029)	
Epoch: [9][600/625]	Time 3.897 (3.927)	Data 3.795 (3.823)	Loss 0.0032 (0.0029)	
