True
Epoch: [4][0/625]	Time 3.632 (3.632)	Data 3.530 (3.530)	Loss 0.0031 (0.0031)	
Epoch: [4][25/625]	Time 3.764 (3.671)	Data 3.662 (3.568)	Loss 0.0035 (0.0030)	
Epoch: [4][50/625]	Time 3.653 (3.671)	Data 3.545 (3.567)	Loss 0.0039 (0.0032)	
Epoch: [4][75/625]	Time 3.636 (3.669)	Data 3.534 (3.565)	Loss 0.0046 (0.0031)	
Epoch: [4][100/625]	Time 3.654 (3.669)	Data 3.551 (3.566)	Loss 0.0028 (0.0031)	
Epoch: [4][125/625]	Time 3.662 (3.671)	Data 3.560 (3.568)	Loss 0.0025 (0.0031)	
Epoch: [4][150/625]	Time 3.695 (3.672)	Data 3.592 (3.569)	Loss 0.0027 (0.0031)	
Epoch: [4][175/625]	Time 3.611 (3.673)	Data 3.509 (3.570)	Loss 0.0028 (0.0031)	
Epoch: [4][200/625]	Time 3.665 (3.673)	Data 3.563 (3.569)	Loss 0.0026 (0.0030)	
Epoch: [4][225/625]	Time 3.611 (3.673)	Data 3.509 (3.570)	Loss 0.0025 (0.0030)	
Epoch: [4][250/625]	Time 3.749 (3.676)	Data 3.647 (3.572)	Loss 0.0036 (0.0030)	
Epoch: [4][275/625]	Time 3.848 (3.677)	Data 3.737 (3.574)	Loss 0.0028 (0.0030)	
Epoch: [4][300/625]	Time 3.663 (3.678)	Data 3.560 (3.575)	Loss 0.0028 (0.0030)	
Epoch: [4][325/625]	Time 3.715 (3.679)	Data 3.612 (3.576)	Loss 0.0025 (0.0030)	
Epoch: [4][350/625]	Time 3.711 (3.681)	Data 3.609 (3.578)	Loss 0.0025 (0.0031)	
Epoch: [4][375/625]	Time 3.727 (3.682)	Data 3.624 (3.578)	Loss 0.0035 (0.0030)	
Epoch: [4][400/625]	Time 3.644 (3.685)	Data 3.542 (3.581)	Loss 0.0025 (0.0031)	
Epoch: [4][425/625]	Time 3.691 (3.687)	Data 3.589 (3.584)	Loss 0.0029 (0.0030)	
Epoch: [4][450/625]	Time 3.794 (3.692)	Data 3.691 (3.588)	Loss 0.0031 (0.0030)	
Epoch: [4][475/625]	Time 3.695 (3.693)	Data 3.593 (3.590)	Loss 0.0035 (0.0030)	
Epoch: [4][500/625]	Time 3.726 (3.695)	Data 3.623 (3.591)	Loss 0.0037 (0.0030)	
Epoch: [4][525/625]	Time 3.725 (3.695)	Data 3.622 (3.592)	Loss 0.0035 (0.0030)	
Epoch: [4][550/625]	Time 3.751 (3.695)	Data 3.649 (3.592)	Loss 0.0029 (0.0030)	
Epoch: [4][575/625]	Time 3.735 (3.697)	Data 3.633 (3.593)	Loss 0.0030 (0.0030)	
Epoch: [4][600/625]	Time 3.685 (3.698)	Data 3.582 (3.594)	Loss 0.0028 (0.0030)	
