True
Epoch: [28][0/625]	Time 3.591 (3.591)	Data 3.485 (3.485)	Loss 0.0024 (0.0024)	
Epoch: [28][25/625]	Time 3.582 (3.598)	Data 3.481 (3.495)	Loss 0.0023 (0.0027)	
Epoch: [28][50/625]	Time 3.575 (3.599)	Data 3.472 (3.496)	Loss 0.0026 (0.0029)	
Epoch: [28][75/625]	Time 3.607 (3.598)	Data 3.497 (3.495)	Loss 0.0025 (0.0029)	
Epoch: [28][100/625]	Time 3.602 (3.595)	Data 3.500 (3.493)	Loss 0.0024 (0.0028)	
Epoch: [28][125/625]	Time 3.604 (3.595)	Data 3.502 (3.493)	Loss 0.0033 (0.0028)	
Epoch: [28][150/625]	Time 3.590 (3.595)	Data 3.489 (3.492)	Loss 0.0024 (0.0028)	
Epoch: [28][175/625]	Time 3.598 (3.594)	Data 3.496 (3.492)	Loss 0.0026 (0.0028)	
Epoch: [28][200/625]	Time 3.653 (3.595)	Data 3.552 (3.493)	Loss 0.0029 (0.0028)	
Epoch: [28][225/625]	Time 3.580 (3.596)	Data 3.479 (3.494)	Loss 0.0025 (0.0028)	
Epoch: [28][250/625]	Time 3.632 (3.596)	Data 3.530 (3.494)	Loss 0.0030 (0.0028)	
Epoch: [28][275/625]	Time 3.607 (3.602)	Data 3.506 (3.500)	Loss 0.0023 (0.0028)	
Epoch: [28][300/625]	Time 3.629 (3.602)	Data 3.527 (3.500)	Loss 0.0029 (0.0028)	
Epoch: [28][325/625]	Time 3.658 (3.602)	Data 3.556 (3.499)	Loss 0.0024 (0.0028)	
Epoch: [28][350/625]	Time 3.628 (3.602)	Data 3.527 (3.499)	Loss 0.0035 (0.0028)	
Epoch: [28][375/625]	Time 3.608 (3.601)	Data 3.507 (3.498)	Loss 0.0026 (0.0028)	
Epoch: [28][400/625]	Time 3.564 (3.600)	Data 3.463 (3.498)	Loss 0.0028 (0.0028)	
Epoch: [28][425/625]	Time 3.636 (3.600)	Data 3.525 (3.498)	Loss 0.0020 (0.0028)	
Epoch: [28][450/625]	Time 3.596 (3.600)	Data 3.494 (3.498)	Loss 0.0025 (0.0028)	
Epoch: [28][475/625]	Time 3.625 (3.601)	Data 3.523 (3.499)	Loss 0.0027 (0.0028)	
Epoch: [28][500/625]	Time 3.575 (3.601)	Data 3.473 (3.498)	Loss 0.0027 (0.0028)	
Epoch: [28][525/625]	Time 3.637 (3.601)	Data 3.536 (3.499)	Loss 0.0027 (0.0028)	
Epoch: [28][550/625]	Time 3.539 (3.601)	Data 3.437 (3.498)	Loss 0.0021 (0.0028)	
Epoch: [28][575/625]	Time 3.622 (3.600)	Data 3.521 (3.498)	Loss 0.0030 (0.0028)	
Epoch: [28][600/625]	Time 3.565 (3.603)	Data 3.463 (3.500)	Loss 0.0029 (0.0028)	
