True
Epoch: [43][0/625]	Time 3.681 (3.681)	Data 3.579 (3.579)	Loss 0.0030 (0.0030)	
Epoch: [43][25/625]	Time 3.709 (3.711)	Data 3.608 (3.608)	Loss 0.0043 (0.0034)	
Epoch: [43][50/625]	Time 3.735 (3.719)	Data 3.633 (3.616)	Loss 0.0036 (0.0033)	
Epoch: [43][75/625]	Time 3.741 (3.745)	Data 3.639 (3.642)	Loss 0.0027 (0.0033)	
Epoch: [43][100/625]	Time 3.628 (3.713)	Data 3.526 (3.610)	Loss 0.0029 (0.0032)	
Epoch: [43][125/625]	Time 3.605 (3.691)	Data 3.503 (3.588)	Loss 0.0031 (0.0032)	
Epoch: [43][150/625]	Time 3.634 (3.676)	Data 3.531 (3.573)	Loss 0.0030 (0.0032)	
Epoch: [43][175/625]	Time 3.625 (3.676)	Data 3.522 (3.573)	Loss 0.0027 (0.0032)	
Epoch: [43][200/625]	Time 3.607 (3.667)	Data 3.492 (3.564)	Loss 0.0032 (0.0032)	
Epoch: [43][225/625]	Time 3.663 (3.660)	Data 3.561 (3.557)	Loss 0.0024 (0.0032)	
Epoch: [43][250/625]	Time 3.620 (3.655)	Data 3.519 (3.552)	Loss 0.0029 (0.0032)	
Epoch: [43][275/625]	Time 3.615 (3.650)	Data 3.513 (3.548)	Loss 0.0035 (0.0032)	
Epoch: [43][300/625]	Time 3.548 (3.648)	Data 3.446 (3.545)	Loss 0.0023 (0.0032)	
Epoch: [43][325/625]	Time 3.624 (3.646)	Data 3.522 (3.543)	Loss 0.0029 (0.0032)	
Epoch: [43][350/625]	Time 3.621 (3.646)	Data 3.519 (3.544)	Loss 0.0025 (0.0032)	
Epoch: [43][375/625]	Time 3.697 (3.645)	Data 3.594 (3.542)	Loss 0.0026 (0.0032)	
Epoch: [43][400/625]	Time 3.639 (3.644)	Data 3.537 (3.541)	Loss 0.0026 (0.0032)	
Epoch: [43][425/625]	Time 3.572 (3.644)	Data 3.470 (3.541)	Loss 0.0033 (0.0032)	
Epoch: [43][450/625]	Time 3.580 (3.642)	Data 3.478 (3.540)	Loss 0.0034 (0.0032)	
Epoch: [43][475/625]	Time 3.671 (3.642)	Data 3.568 (3.540)	Loss 0.0035 (0.0032)	
Epoch: [43][500/625]	Time 3.656 (3.643)	Data 3.554 (3.541)	Loss 0.0030 (0.0032)	
Epoch: [43][525/625]	Time 3.662 (3.644)	Data 3.551 (3.541)	Loss 0.0040 (0.0032)	
Epoch: [43][550/625]	Time 3.680 (3.646)	Data 3.570 (3.543)	Loss 0.0039 (0.0032)	
Epoch: [43][575/625]	Time 3.655 (3.646)	Data 3.552 (3.544)	Loss 0.0044 (0.0032)	
Epoch: [43][600/625]	Time 3.564 (3.650)	Data 3.461 (3.548)	Loss 0.0032 (0.0032)	
