True
Epoch: [38][0/625]	Time 3.612 (3.612)	Data 3.505 (3.505)	Loss 0.0026 (0.0026)	
Epoch: [38][25/625]	Time 3.643 (3.598)	Data 3.541 (3.495)	Loss 0.0030 (0.0026)	
Epoch: [38][50/625]	Time 3.676 (3.637)	Data 3.566 (3.534)	Loss 0.0024 (0.0026)	
Epoch: [38][75/625]	Time 3.638 (3.637)	Data 3.536 (3.534)	Loss 0.0025 (0.0026)	
Epoch: [38][100/625]	Time 3.631 (3.641)	Data 3.529 (3.538)	Loss 0.0024 (0.0026)	
Epoch: [38][125/625]	Time 3.618 (3.643)	Data 3.516 (3.540)	Loss 0.0024 (0.0027)	
Epoch: [38][150/625]	Time 3.654 (3.645)	Data 3.552 (3.542)	Loss 0.0026 (0.0027)	
Epoch: [38][175/625]	Time 3.593 (3.645)	Data 3.491 (3.542)	Loss 0.0029 (0.0027)	
Epoch: [38][200/625]	Time 3.646 (3.645)	Data 3.544 (3.542)	Loss 0.0036 (0.0027)	
Epoch: [38][225/625]	Time 3.581 (3.648)	Data 3.480 (3.545)	Loss 0.0029 (0.0027)	
Epoch: [38][250/625]	Time 3.661 (3.648)	Data 3.559 (3.545)	Loss 0.0028 (0.0027)	
Epoch: [38][275/625]	Time 3.602 (3.649)	Data 3.501 (3.546)	Loss 0.0030 (0.0027)	
Epoch: [38][300/625]	Time 3.615 (3.649)	Data 3.513 (3.546)	Loss 0.0025 (0.0027)	
Epoch: [38][325/625]	Time 3.650 (3.649)	Data 3.548 (3.547)	Loss 0.0019 (0.0027)	
Epoch: [38][350/625]	Time 3.665 (3.650)	Data 3.563 (3.547)	Loss 0.0023 (0.0026)	
Epoch: [38][375/625]	Time 3.658 (3.651)	Data 3.556 (3.549)	Loss 0.0021 (0.0026)	
Epoch: [38][400/625]	Time 3.610 (3.651)	Data 3.508 (3.549)	Loss 0.0028 (0.0026)	
Epoch: [38][425/625]	Time 3.588 (3.649)	Data 3.477 (3.546)	Loss 0.0025 (0.0026)	
Epoch: [38][450/625]	Time 3.714 (3.651)	Data 3.602 (3.549)	Loss 0.0025 (0.0026)	
Epoch: [38][475/625]	Time 3.689 (3.654)	Data 3.588 (3.551)	Loss 0.0027 (0.0026)	
Epoch: [38][500/625]	Time 3.652 (3.659)	Data 3.549 (3.557)	Loss 0.0031 (0.0026)	
Epoch: [38][525/625]	Time 3.676 (3.666)	Data 3.569 (3.563)	Loss 0.0028 (0.0026)	
Epoch: [38][550/625]	Time 3.672 (3.669)	Data 3.569 (3.566)	Loss 0.0028 (0.0026)	
Epoch: [38][575/625]	Time 3.704 (3.671)	Data 3.602 (3.568)	Loss 0.0021 (0.0026)	
Epoch: [38][600/625]	Time 3.718 (3.676)	Data 3.616 (3.573)	Loss 0.0028 (0.0026)	
