True
Epoch: [21][0/625]	Time 3.594 (3.594)	Data 3.484 (3.484)	Loss 0.0029 (0.0029)	
Epoch: [21][25/625]	Time 3.632 (3.591)	Data 3.530 (3.489)	Loss 0.0041 (0.0028)	
Epoch: [21][50/625]	Time 3.609 (3.592)	Data 3.499 (3.489)	Loss 0.0028 (0.0027)	
Epoch: [21][75/625]	Time 3.591 (3.592)	Data 3.490 (3.490)	Loss 0.0029 (0.0027)	
Epoch: [21][100/625]	Time 3.577 (3.594)	Data 3.475 (3.491)	Loss 0.0027 (0.0027)	
Epoch: [21][125/625]	Time 3.636 (3.597)	Data 3.535 (3.495)	Loss 0.0022 (0.0027)	
Epoch: [21][150/625]	Time 3.566 (3.600)	Data 3.463 (3.497)	Loss 0.0031 (0.0027)	
Epoch: [21][175/625]	Time 3.586 (3.603)	Data 3.483 (3.500)	Loss 0.0032 (0.0027)	
Epoch: [21][200/625]	Time 3.639 (3.604)	Data 3.537 (3.502)	Loss 0.0023 (0.0027)	
Epoch: [21][225/625]	Time 3.613 (3.606)	Data 3.512 (3.503)	Loss 0.0039 (0.0027)	
Epoch: [21][250/625]	Time 3.558 (3.605)	Data 3.455 (3.502)	Loss 0.0025 (0.0027)	
Epoch: [21][275/625]	Time 3.639 (3.605)	Data 3.537 (3.502)	Loss 0.0029 (0.0027)	
Epoch: [21][300/625]	Time 3.609 (3.606)	Data 3.507 (3.504)	Loss 0.0020 (0.0027)	
Epoch: [21][325/625]	Time 3.615 (3.606)	Data 3.513 (3.503)	Loss 0.0025 (0.0027)	
Epoch: [21][350/625]	Time 3.593 (3.606)	Data 3.492 (3.503)	Loss 0.0033 (0.0027)	
Epoch: [21][375/625]	Time 3.587 (3.605)	Data 3.476 (3.502)	Loss 0.0030 (0.0027)	
Epoch: [21][400/625]	Time 3.563 (3.604)	Data 3.462 (3.501)	Loss 0.0030 (0.0027)	
Epoch: [21][425/625]	Time 3.591 (3.603)	Data 3.489 (3.501)	Loss 0.0029 (0.0027)	
Epoch: [21][450/625]	Time 3.656 (3.603)	Data 3.554 (3.500)	Loss 0.0025 (0.0027)	
Epoch: [21][475/625]	Time 3.599 (3.602)	Data 3.497 (3.500)	Loss 0.0022 (0.0027)	
Epoch: [21][500/625]	Time 3.576 (3.602)	Data 3.474 (3.499)	Loss 0.0025 (0.0027)	
Epoch: [21][525/625]	Time 3.633 (3.601)	Data 3.532 (3.499)	Loss 0.0029 (0.0027)	
Epoch: [21][550/625]	Time 3.625 (3.602)	Data 3.523 (3.499)	Loss 0.0028 (0.0027)	
Epoch: [21][575/625]	Time 3.608 (3.602)	Data 3.505 (3.500)	Loss 0.0026 (0.0027)	
Epoch: [21][600/625]	Time 3.635 (3.603)	Data 3.533 (3.500)	Loss 0.0023 (0.0027)	
