True
Epoch: [66][0/625]	Time 3.701 (3.701)	Data 3.594 (3.594)	Loss 0.0030 (0.0030)	
Epoch: [66][25/625]	Time 3.800 (4.029)	Data 3.698 (3.925)	Loss 0.0026 (0.0027)	
Epoch: [66][50/625]	Time 3.985 (3.946)	Data 3.883 (3.843)	Loss 0.0025 (0.0027)	
Epoch: [66][75/625]	Time 3.870 (3.996)	Data 3.768 (3.893)	Loss 0.0029 (0.0027)	
Epoch: [66][100/625]	Time 3.785 (4.031)	Data 3.682 (3.928)	Loss 0.0029 (0.0027)	
Epoch: [66][125/625]	Time 4.002 (4.038)	Data 3.891 (3.935)	Loss 0.0024 (0.0027)	
Epoch: [66][150/625]	Time 3.823 (4.062)	Data 3.721 (3.959)	Loss 0.0029 (0.0027)	
Epoch: [66][175/625]	Time 4.113 (4.058)	Data 4.012 (3.956)	Loss 0.0022 (0.0027)	
Epoch: [66][200/625]	Time 3.967 (4.067)	Data 3.865 (3.964)	Loss 0.0024 (0.0027)	
Epoch: [66][225/625]	Time 4.266 (4.097)	Data 4.164 (3.994)	Loss 0.0034 (0.0027)	
Epoch: [66][250/625]	Time 4.007 (4.097)	Data 3.905 (3.994)	Loss 0.0026 (0.0027)	
Epoch: [66][275/625]	Time 4.077 (4.102)	Data 3.975 (3.999)	Loss 0.0021 (0.0027)	
Epoch: [66][300/625]	Time 3.971 (4.105)	Data 3.869 (4.002)	Loss 0.0027 (0.0027)	
Epoch: [66][325/625]	Time 4.407 (4.136)	Data 4.305 (4.033)	Loss 0.0023 (0.0027)	
Epoch: [66][350/625]	Time 4.566 (4.177)	Data 4.465 (4.074)	Loss 0.0031 (0.0027)	
Epoch: [66][375/625]	Time 6.099 (4.236)	Data 5.997 (4.133)	Loss 0.0035 (0.0027)	
Epoch: [66][400/625]	Time 4.627 (4.290)	Data 4.525 (4.187)	Loss 0.0021 (0.0027)	
Epoch: [66][425/625]	Time 4.591 (4.349)	Data 4.488 (4.246)	Loss 0.0022 (0.0027)	
Epoch: [66][450/625]	Time 5.886 (4.399)	Data 5.785 (4.296)	Loss 0.0021 (0.0027)	
Epoch: [66][475/625]	Time 5.115 (4.485)	Data 5.013 (4.382)	Loss 0.0026 (0.0027)	
Epoch: [66][500/625]	Time 5.127 (4.536)	Data 5.023 (4.433)	Loss 0.0027 (0.0027)	
Epoch: [66][525/625]	Time 6.238 (4.580)	Data 6.135 (4.477)	Loss 0.0037 (0.0027)	
Epoch: [66][550/625]	Time 6.682 (4.645)	Data 6.570 (4.542)	Loss 0.0023 (0.0027)	
Epoch: [66][575/625]	Time 5.633 (4.714)	Data 5.531 (4.611)	Loss 0.0025 (0.0027)	
Epoch: [66][600/625]	Time 8.485 (4.786)	Data 8.382 (4.683)	Loss 0.0026 (0.0027)	
