True
Epoch: [42][0/625]	Time 3.689 (3.689)	Data 3.587 (3.587)	Loss 0.0021 (0.0021)	
Epoch: [42][25/625]	Time 3.632 (3.703)	Data 3.530 (3.600)	Loss 0.0029 (0.0033)	
Epoch: [42][50/625]	Time 3.677 (3.699)	Data 3.576 (3.596)	Loss 0.0024 (0.0033)	
Epoch: [42][75/625]	Time 3.696 (3.692)	Data 3.594 (3.589)	Loss 0.0035 (0.0033)	
Epoch: [42][100/625]	Time 3.717 (3.694)	Data 3.612 (3.592)	Loss 0.0033 (0.0033)	
Epoch: [42][125/625]	Time 3.715 (3.743)	Data 3.612 (3.641)	Loss 0.0033 (0.0033)	
Epoch: [42][150/625]	Time 3.756 (3.740)	Data 3.653 (3.637)	Loss 0.0022 (0.0033)	
Epoch: [42][175/625]	Time 3.699 (3.737)	Data 3.597 (3.634)	Loss 0.0037 (0.0032)	
Epoch: [42][200/625]	Time 3.705 (3.736)	Data 3.603 (3.633)	Loss 0.0031 (0.0032)	
Epoch: [42][225/625]	Time 3.724 (3.734)	Data 3.622 (3.631)	Loss 0.0032 (0.0032)	
Epoch: [42][250/625]	Time 3.704 (3.743)	Data 3.602 (3.640)	Loss 0.0033 (0.0032)	
Epoch: [42][275/625]	Time 3.681 (3.740)	Data 3.579 (3.637)	Loss 0.0028 (0.0032)	
Epoch: [42][300/625]	Time 3.631 (3.738)	Data 3.529 (3.635)	Loss 0.0027 (0.0032)	
Epoch: [42][325/625]	Time 3.689 (3.737)	Data 3.587 (3.634)	Loss 0.0051 (0.0032)	
Epoch: [42][350/625]	Time 3.745 (3.736)	Data 3.644 (3.633)	Loss 0.0027 (0.0032)	
Epoch: [42][375/625]	Time 3.762 (3.737)	Data 3.659 (3.634)	Loss 0.0028 (0.0032)	
Epoch: [42][400/625]	Time 3.742 (3.738)	Data 3.641 (3.635)	Loss 0.0040 (0.0032)	
Epoch: [42][425/625]	Time 3.786 (3.740)	Data 3.683 (3.637)	Loss 0.0028 (0.0032)	
Epoch: [42][450/625]	Time 3.756 (3.741)	Data 3.654 (3.638)	Loss 0.0034 (0.0032)	
Epoch: [42][475/625]	Time 3.756 (3.747)	Data 3.655 (3.644)	Loss 0.0031 (0.0032)	
Epoch: [42][500/625]	Time 3.810 (3.750)	Data 3.708 (3.647)	Loss 0.0031 (0.0032)	
Epoch: [42][525/625]	Time 3.725 (3.751)	Data 3.623 (3.648)	Loss 0.0034 (0.0032)	
Epoch: [42][550/625]	Time 3.696 (3.750)	Data 3.586 (3.647)	Loss 0.0031 (0.0032)	
Epoch: [42][575/625]	Time 3.717 (3.749)	Data 3.608 (3.646)	Loss 0.0036 (0.0032)	
Epoch: [42][600/625]	Time 3.737 (3.748)	Data 3.628 (3.645)	Loss 0.0029 (0.0032)	
