True
Epoch: [94][0/625]	Time 3.819 (3.819)	Data 3.712 (3.712)	Loss 0.0025 (0.0025)	
Epoch: [94][25/625]	Time 3.640 (4.176)	Data 3.536 (4.073)	Loss 0.0021 (0.0026)	
Epoch: [94][50/625]	Time 3.691 (4.170)	Data 3.589 (4.067)	Loss 0.0024 (0.0025)	
Epoch: [94][75/625]	Time 6.120 (4.273)	Data 6.017 (4.170)	Loss 0.0032 (0.0026)	
Epoch: [94][100/625]	Time 3.809 (4.319)	Data 3.706 (4.216)	Loss 0.0024 (0.0026)	
Epoch: [94][125/625]	Time 3.834 (4.404)	Data 3.731 (4.300)	Loss 0.0022 (0.0026)	
Epoch: [94][150/625]	Time 3.929 (4.377)	Data 3.826 (4.274)	Loss 0.0027 (0.0026)	
Epoch: [94][175/625]	Time 3.969 (4.383)	Data 3.867 (4.279)	Loss 0.0032 (0.0026)	
Epoch: [94][200/625]	Time 6.569 (4.391)	Data 6.466 (4.287)	Loss 0.0021 (0.0026)	
Epoch: [94][225/625]	Time 3.913 (4.454)	Data 3.810 (4.350)	Loss 0.0027 (0.0026)	
Epoch: [94][250/625]	Time 4.222 (4.432)	Data 4.120 (4.329)	Loss 0.0033 (0.0026)	
Epoch: [94][275/625]	Time 3.729 (4.539)	Data 3.625 (4.435)	Loss 0.0026 (0.0026)	
Epoch: [94][300/625]	Time 6.212 (4.570)	Data 6.110 (4.467)	Loss 0.0024 (0.0026)	
Epoch: [94][325/625]	Time 6.596 (4.612)	Data 6.494 (4.508)	Loss 0.0024 (0.0026)	
Epoch: [94][350/625]	Time 4.301 (4.624)	Data 4.198 (4.521)	Loss 0.0025 (0.0026)	
Epoch: [94][375/625]	Time 3.862 (4.636)	Data 3.760 (4.533)	Loss 0.0020 (0.0026)	
Epoch: [94][400/625]	Time 3.907 (4.684)	Data 3.805 (4.581)	Loss 0.0028 (0.0026)	
Epoch: [94][425/625]	Time 7.602 (4.817)	Data 7.498 (4.714)	Loss 0.0020 (0.0026)	
Epoch: [94][450/625]	Time 3.992 (4.868)	Data 3.890 (4.765)	Loss 0.0029 (0.0026)	
Epoch: [94][475/625]	Time 5.608 (4.943)	Data 5.506 (4.839)	Loss 0.0026 (0.0026)	
Epoch: [94][500/625]	Time 6.352 (4.959)	Data 6.250 (4.855)	Loss 0.0036 (0.0027)	
Epoch: [94][525/625]	Time 4.070 (4.963)	Data 3.968 (4.859)	Loss 0.0031 (0.0027)	
Epoch: [94][550/625]	Time 3.848 (4.962)	Data 3.746 (4.859)	Loss 0.0030 (0.0027)	
Epoch: [94][575/625]	Time 3.997 (4.987)	Data 3.895 (4.884)	Loss 0.0025 (0.0027)	
Epoch: [94][600/625]	Time 6.509 (5.005)	Data 6.407 (4.902)	Loss 0.0027 (0.0027)	
