True
Epoch: [53][0/625]	Time 3.780 (3.780)	Data 3.677 (3.677)	Loss 0.0030 (0.0030)	
Epoch: [53][25/625]	Time 4.419 (3.868)	Data 4.308 (3.765)	Loss 0.0023 (0.0027)	
Epoch: [53][50/625]	Time 3.707 (3.850)	Data 3.605 (3.747)	Loss 0.0024 (0.0026)	
Epoch: [53][75/625]	Time 3.754 (3.844)	Data 3.652 (3.741)	Loss 0.0025 (0.0027)	
Epoch: [53][100/625]	Time 3.949 (3.852)	Data 3.847 (3.749)	Loss 0.0030 (0.0027)	
Epoch: [53][125/625]	Time 3.802 (3.865)	Data 3.700 (3.762)	Loss 0.0031 (0.0027)	
Epoch: [53][150/625]	Time 3.979 (3.876)	Data 3.877 (3.773)	Loss 0.0032 (0.0027)	
Epoch: [53][175/625]	Time 3.947 (3.915)	Data 3.846 (3.812)	Loss 0.0029 (0.0028)	
Epoch: [53][200/625]	Time 3.972 (3.929)	Data 3.871 (3.826)	Loss 0.0029 (0.0027)	
Epoch: [53][225/625]	Time 4.024 (3.943)	Data 3.912 (3.840)	Loss 0.0032 (0.0027)	
Epoch: [53][250/625]	Time 4.155 (3.971)	Data 4.052 (3.868)	Loss 0.0028 (0.0027)	
Epoch: [53][275/625]	Time 3.910 (3.990)	Data 3.807 (3.887)	Loss 0.0027 (0.0027)	
Epoch: [53][300/625]	Time 4.067 (4.001)	Data 3.964 (3.898)	Loss 0.0027 (0.0027)	
Epoch: [53][325/625]	Time 3.993 (4.013)	Data 3.891 (3.910)	Loss 0.0024 (0.0027)	
Epoch: [53][350/625]	Time 4.262 (4.020)	Data 4.160 (3.917)	Loss 0.0023 (0.0027)	
Epoch: [53][375/625]	Time 3.958 (4.034)	Data 3.856 (3.931)	Loss 0.0033 (0.0027)	
Epoch: [53][400/625]	Time 4.313 (4.046)	Data 4.211 (3.943)	Loss 0.0029 (0.0028)	
Epoch: [53][425/625]	Time 4.737 (4.060)	Data 4.629 (3.957)	Loss 0.0026 (0.0028)	
Epoch: [53][450/625]	Time 4.490 (4.074)	Data 4.387 (3.971)	Loss 0.0023 (0.0028)	
Epoch: [53][475/625]	Time 4.487 (4.089)	Data 4.385 (3.986)	Loss 0.0031 (0.0028)	
Epoch: [53][500/625]	Time 4.791 (4.112)	Data 4.688 (4.009)	Loss 0.0029 (0.0028)	
Epoch: [53][525/625]	Time 4.648 (4.137)	Data 4.545 (4.034)	Loss 0.0037 (0.0028)	
Epoch: [53][550/625]	Time 5.083 (4.165)	Data 4.981 (4.062)	Loss 0.0027 (0.0028)	
Epoch: [53][575/625]	Time 5.053 (4.189)	Data 4.951 (4.085)	Loss 0.0032 (0.0028)	
Epoch: [53][600/625]	Time 5.111 (4.213)	Data 5.009 (4.110)	Loss 0.0024 (0.0028)	
