True
Epoch: [23][0/625]	Time 3.555 (3.555)	Data 3.453 (3.453)	Loss 0.0031 (0.0031)	
Epoch: [23][25/625]	Time 3.582 (3.585)	Data 3.481 (3.483)	Loss 0.0026 (0.0028)	
Epoch: [23][50/625]	Time 3.547 (3.595)	Data 3.444 (3.492)	Loss 0.0020 (0.0027)	
Epoch: [23][75/625]	Time 3.614 (3.594)	Data 3.512 (3.491)	Loss 0.0032 (0.0027)	
Epoch: [23][100/625]	Time 3.629 (3.595)	Data 3.527 (3.492)	Loss 0.0030 (0.0027)	
Epoch: [23][125/625]	Time 3.586 (3.594)	Data 3.485 (3.492)	Loss 0.0030 (0.0026)	
Epoch: [23][150/625]	Time 3.603 (3.594)	Data 3.502 (3.492)	Loss 0.0025 (0.0026)	
Epoch: [23][175/625]	Time 3.621 (3.594)	Data 3.520 (3.492)	Loss 0.0024 (0.0026)	
Epoch: [23][200/625]	Time 3.544 (3.594)	Data 3.442 (3.491)	Loss 0.0027 (0.0027)	
Epoch: [23][225/625]	Time 3.583 (3.594)	Data 3.472 (3.491)	Loss 0.0034 (0.0027)	
Epoch: [23][250/625]	Time 3.611 (3.594)	Data 3.510 (3.492)	Loss 0.0035 (0.0027)	
Epoch: [23][275/625]	Time 3.596 (3.594)	Data 3.495 (3.492)	Loss 0.0019 (0.0027)	
Epoch: [23][300/625]	Time 3.586 (3.594)	Data 3.483 (3.492)	Loss 0.0026 (0.0027)	
Epoch: [23][325/625]	Time 3.589 (3.594)	Data 3.487 (3.491)	Loss 0.0027 (0.0027)	
Epoch: [23][350/625]	Time 3.611 (3.595)	Data 3.509 (3.492)	Loss 0.0029 (0.0027)	
Epoch: [23][375/625]	Time 3.604 (3.594)	Data 3.502 (3.492)	Loss 0.0033 (0.0027)	
Epoch: [23][400/625]	Time 3.629 (3.594)	Data 3.527 (3.492)	Loss 0.0027 (0.0027)	
Epoch: [23][425/625]	Time 3.610 (3.594)	Data 3.509 (3.492)	Loss 0.0022 (0.0027)	
Epoch: [23][450/625]	Time 3.613 (3.595)	Data 3.511 (3.492)	Loss 0.0019 (0.0027)	
Epoch: [23][475/625]	Time 3.596 (3.595)	Data 3.495 (3.492)	Loss 0.0023 (0.0027)	
Epoch: [23][500/625]	Time 3.583 (3.595)	Data 3.481 (3.492)	Loss 0.0026 (0.0027)	
Epoch: [23][525/625]	Time 3.596 (3.595)	Data 3.494 (3.492)	Loss 0.0021 (0.0027)	
Epoch: [23][550/625]	Time 3.604 (3.594)	Data 3.494 (3.492)	Loss 0.0029 (0.0027)	
Epoch: [23][575/625]	Time 3.609 (3.595)	Data 3.508 (3.492)	Loss 0.0028 (0.0027)	
Epoch: [23][600/625]	Time 3.643 (3.594)	Data 3.541 (3.492)	Loss 0.0029 (0.0027)	
