True
Epoch: [51][0/625]	Time 4.180 (4.180)	Data 4.072 (4.072)	Loss 0.0026 (0.0026)	
Epoch: [51][25/625]	Time 4.120 (4.176)	Data 4.018 (4.073)	Loss 0.0026 (0.0028)	
Epoch: [51][50/625]	Time 4.031 (4.246)	Data 3.929 (4.143)	Loss 0.0023 (0.0028)	
Epoch: [51][75/625]	Time 4.007 (4.196)	Data 3.896 (4.093)	Loss 0.0022 (0.0027)	
Epoch: [51][100/625]	Time 4.074 (4.167)	Data 3.972 (4.065)	Loss 0.0028 (0.0028)	
Epoch: [51][125/625]	Time 4.333 (4.146)	Data 4.232 (4.044)	Loss 0.0033 (0.0028)	
Epoch: [51][150/625]	Time 5.305 (4.138)	Data 5.204 (4.035)	Loss 0.0044 (0.0028)	
Epoch: [51][175/625]	Time 4.235 (4.171)	Data 4.124 (4.068)	Loss 0.0023 (0.0028)	
Epoch: [51][200/625]	Time 4.068 (4.206)	Data 3.966 (4.103)	Loss 0.0020 (0.0028)	
Epoch: [51][225/625]	Time 4.300 (4.251)	Data 4.197 (4.148)	Loss 0.0045 (0.0028)	
Epoch: [51][250/625]	Time 4.074 (4.262)	Data 3.971 (4.159)	Loss 0.0028 (0.0028)	
Epoch: [51][275/625]	Time 4.109 (4.280)	Data 4.007 (4.177)	Loss 0.0028 (0.0028)	
Epoch: [51][300/625]	Time 4.009 (4.287)	Data 3.904 (4.184)	Loss 0.0029 (0.0028)	
Epoch: [51][325/625]	Time 4.228 (4.302)	Data 4.126 (4.199)	Loss 0.0021 (0.0028)	
Epoch: [51][350/625]	Time 4.107 (4.294)	Data 4.005 (4.191)	Loss 0.0033 (0.0028)	
Epoch: [51][375/625]	Time 6.097 (4.303)	Data 5.995 (4.200)	Loss 0.0045 (0.0028)	
Epoch: [51][400/625]	Time 6.511 (4.318)	Data 6.409 (4.215)	Loss 0.0027 (0.0028)	
Epoch: [51][425/625]	Time 4.191 (4.341)	Data 4.089 (4.238)	Loss 0.0030 (0.0028)	
Epoch: [51][450/625]	Time 4.023 (4.366)	Data 3.920 (4.263)	Loss 0.0025 (0.0028)	
Epoch: [51][475/625]	Time 5.914 (4.387)	Data 5.803 (4.284)	Loss 0.0027 (0.0028)	
Epoch: [51][500/625]	Time 4.346 (4.406)	Data 4.243 (4.303)	Loss 0.0031 (0.0028)	
Epoch: [51][525/625]	Time 5.208 (4.434)	Data 5.105 (4.331)	Loss 0.0026 (0.0028)	
Epoch: [51][550/625]	Time 4.664 (4.441)	Data 4.562 (4.338)	Loss 0.0023 (0.0028)	
Epoch: [51][575/625]	Time 4.293 (4.446)	Data 4.191 (4.342)	Loss 0.0024 (0.0028)	
Epoch: [51][600/625]	Time 3.985 (4.446)	Data 3.882 (4.343)	Loss 0.0034 (0.0028)	
