True
Epoch: [10][0/625]	Time 3.800 (3.800)	Data 3.698 (3.698)	Loss 0.0032 (0.0032)	
Epoch: [10][25/625]	Time 3.770 (3.762)	Data 3.668 (3.659)	Loss 0.0026 (0.0029)	
Epoch: [10][50/625]	Time 3.746 (3.767)	Data 3.644 (3.663)	Loss 0.0035 (0.0029)	
Epoch: [10][75/625]	Time 3.753 (3.771)	Data 3.650 (3.668)	Loss 0.0029 (0.0029)	
Epoch: [10][100/625]	Time 3.771 (3.775)	Data 3.661 (3.671)	Loss 0.0025 (0.0028)	
Epoch: [10][125/625]	Time 3.799 (3.778)	Data 3.697 (3.675)	Loss 0.0035 (0.0028)	
Epoch: [10][150/625]	Time 3.747 (3.779)	Data 3.645 (3.676)	Loss 0.0025 (0.0028)	
Epoch: [10][175/625]	Time 3.746 (3.782)	Data 3.644 (3.679)	Loss 0.0030 (0.0028)	
Epoch: [10][200/625]	Time 3.786 (3.784)	Data 3.684 (3.681)	Loss 0.0029 (0.0028)	
Epoch: [10][225/625]	Time 3.731 (3.790)	Data 3.629 (3.687)	Loss 0.0034 (0.0028)	
Epoch: [10][250/625]	Time 3.838 (3.800)	Data 3.735 (3.697)	Loss 0.0029 (0.0028)	
Epoch: [10][275/625]	Time 3.812 (3.822)	Data 3.710 (3.719)	Loss 0.0033 (0.0028)	
Epoch: [10][300/625]	Time 3.906 (3.825)	Data 3.804 (3.721)	Loss 0.0028 (0.0028)	
Epoch: [10][325/625]	Time 3.854 (3.826)	Data 3.751 (3.722)	Loss 0.0026 (0.0028)	
Epoch: [10][350/625]	Time 3.964 (3.830)	Data 3.862 (3.727)	Loss 0.0026 (0.0028)	
Epoch: [10][375/625]	Time 3.924 (3.835)	Data 3.811 (3.732)	Loss 0.0027 (0.0028)	
Epoch: [10][400/625]	Time 3.948 (3.837)	Data 3.846 (3.734)	Loss 0.0028 (0.0028)	
Epoch: [10][425/625]	Time 3.949 (3.847)	Data 3.845 (3.744)	Loss 0.0030 (0.0028)	
Epoch: [10][450/625]	Time 3.953 (3.851)	Data 3.851 (3.748)	Loss 0.0032 (0.0028)	
Epoch: [10][475/625]	Time 3.995 (3.856)	Data 3.893 (3.752)	Loss 0.0033 (0.0028)	
Epoch: [10][500/625]	Time 4.060 (3.861)	Data 3.957 (3.758)	Loss 0.0025 (0.0028)	
Epoch: [10][525/625]	Time 4.385 (3.884)	Data 4.282 (3.780)	Loss 0.0026 (0.0028)	
Epoch: [10][550/625]	Time 4.538 (3.909)	Data 4.437 (3.806)	Loss 0.0035 (0.0028)	
Epoch: [10][575/625]	Time 3.909 (3.922)	Data 3.806 (3.819)	Loss 0.0027 (0.0028)	
Epoch: [10][600/625]	Time 4.111 (3.943)	Data 4.008 (3.840)	Loss 0.0031 (0.0028)	
