True
Epoch: [68][0/625]	Time 5.499 (5.499)	Data 5.397 (5.397)	Loss 0.0035 (0.0035)	
Epoch: [68][25/625]	Time 4.968 (6.916)	Data 4.866 (6.812)	Loss 0.0022 (0.0027)	
Epoch: [68][50/625]	Time 6.099 (7.088)	Data 5.983 (6.984)	Loss 0.0026 (0.0027)	
Epoch: [68][75/625]	Time 5.965 (6.717)	Data 5.862 (6.613)	Loss 0.0026 (0.0027)	
Epoch: [68][100/625]	Time 4.814 (6.476)	Data 4.708 (6.373)	Loss 0.0026 (0.0027)	
Epoch: [68][125/625]	Time 5.910 (6.642)	Data 5.807 (6.538)	Loss 0.0026 (0.0026)	
Epoch: [68][150/625]	Time 10.036 (7.392)	Data 9.925 (7.288)	Loss 0.0026 (0.0027)	
Epoch: [68][175/625]	Time 15.812 (8.056)	Data 15.709 (7.952)	Loss 0.0029 (0.0027)	
Epoch: [68][200/625]	Time 6.791 (8.343)	Data 6.689 (8.239)	Loss 0.0031 (0.0027)	
Epoch: [68][225/625]	Time 5.507 (8.435)	Data 5.404 (8.331)	Loss 0.0024 (0.0027)	
Epoch: [68][250/625]	Time 14.581 (8.697)	Data 14.469 (8.593)	Loss 0.0028 (0.0027)	
Epoch: [68][275/625]	Time 14.725 (9.025)	Data 14.623 (8.921)	Loss 0.0018 (0.0027)	
Epoch: [68][300/625]	Time 26.661 (9.404)	Data 26.559 (9.299)	Loss 0.0028 (0.0027)	
Epoch: [68][325/625]	Time 11.106 (9.562)	Data 11.004 (9.458)	Loss 0.0030 (0.0027)	
Epoch: [68][350/625]	Time 15.035 (9.793)	Data 14.932 (9.689)	Loss 0.0031 (0.0027)	
Epoch: [68][375/625]	Time 10.047 (10.009)	Data 9.943 (9.904)	Loss 0.0036 (0.0027)	
Epoch: [68][400/625]	Time 26.394 (10.192)	Data 26.293 (10.088)	Loss 0.0024 (0.0027)	
Epoch: [68][425/625]	Time 10.879 (10.568)	Data 10.777 (10.464)	Loss 0.0032 (0.0027)	
Epoch: [68][450/625]	Time 20.914 (10.709)	Data 20.810 (10.604)	Loss 0.0024 (0.0027)	
Epoch: [68][475/625]	Time 16.945 (10.895)	Data 16.834 (10.790)	Loss 0.0041 (0.0027)	
Epoch: [68][500/625]	Time 10.159 (11.040)	Data 10.057 (10.935)	Loss 0.0028 (0.0027)	
Epoch: [68][525/625]	Time 16.525 (11.346)	Data 16.418 (11.241)	Loss 0.0022 (0.0027)	
Epoch: [68][550/625]	Time 23.712 (11.604)	Data 23.600 (11.499)	Loss 0.0033 (0.0027)	
Epoch: [68][575/625]	Time 23.815 (11.786)	Data 23.704 (11.681)	Loss 0.0032 (0.0027)	
Epoch: [68][600/625]	Time 20.883 (11.933)	Data 20.767 (11.828)	Loss 0.0020 (0.0027)	
