True
Epoch: [63][0/625]	Time 3.597 (3.597)	Data 3.494 (3.494)	Loss 0.0023 (0.0023)	
Epoch: [63][25/625]	Time 3.633 (3.703)	Data 3.530 (3.600)	Loss 0.0030 (0.0028)	
Epoch: [63][50/625]	Time 3.670 (3.673)	Data 3.569 (3.570)	Loss 0.0024 (0.0027)	
Epoch: [63][75/625]	Time 3.659 (3.671)	Data 3.558 (3.568)	Loss 0.0032 (0.0027)	
Epoch: [63][100/625]	Time 3.607 (3.664)	Data 3.504 (3.561)	Loss 0.0031 (0.0027)	
Epoch: [63][125/625]	Time 3.587 (3.658)	Data 3.486 (3.555)	Loss 0.0023 (0.0027)	
Epoch: [63][150/625]	Time 3.645 (3.677)	Data 3.543 (3.574)	Loss 0.0024 (0.0027)	
Epoch: [63][175/625]	Time 3.693 (3.677)	Data 3.591 (3.574)	Loss 0.0024 (0.0027)	
Epoch: [63][200/625]	Time 3.633 (3.673)	Data 3.531 (3.570)	Loss 0.0034 (0.0027)	
Epoch: [63][225/625]	Time 3.678 (3.673)	Data 3.568 (3.570)	Loss 0.0024 (0.0027)	
Epoch: [63][250/625]	Time 3.704 (3.672)	Data 3.593 (3.569)	Loss 0.0040 (0.0027)	
Epoch: [63][275/625]	Time 3.716 (3.672)	Data 3.614 (3.569)	Loss 0.0025 (0.0027)	
Epoch: [63][300/625]	Time 3.609 (3.670)	Data 3.507 (3.567)	Loss 0.0032 (0.0027)	
Epoch: [63][325/625]	Time 3.686 (3.670)	Data 3.584 (3.567)	Loss 0.0028 (0.0027)	
Epoch: [63][350/625]	Time 3.687 (3.677)	Data 3.586 (3.575)	Loss 0.0023 (0.0027)	
Epoch: [63][375/625]	Time 3.777 (3.680)	Data 3.675 (3.577)	Loss 0.0024 (0.0027)	
Epoch: [63][400/625]	Time 3.744 (3.684)	Data 3.642 (3.581)	Loss 0.0028 (0.0027)	
Epoch: [63][425/625]	Time 3.741 (3.693)	Data 3.639 (3.590)	Loss 0.0025 (0.0027)	
Epoch: [63][450/625]	Time 3.574 (3.701)	Data 3.473 (3.598)	Loss 0.0030 (0.0027)	
Epoch: [63][475/625]	Time 3.678 (3.711)	Data 3.567 (3.608)	Loss 0.0044 (0.0027)	
Epoch: [63][500/625]	Time 4.079 (3.719)	Data 3.976 (3.616)	Loss 0.0030 (0.0027)	
Epoch: [63][525/625]	Time 3.788 (3.728)	Data 3.686 (3.625)	Loss 0.0026 (0.0027)	
Epoch: [63][550/625]	Time 3.832 (3.745)	Data 3.730 (3.642)	Loss 0.0024 (0.0027)	
Epoch: [63][575/625]	Time 3.821 (3.754)	Data 3.720 (3.651)	Loss 0.0027 (0.0027)	
Epoch: [63][600/625]	Time 4.844 (3.772)	Data 4.742 (3.670)	Loss 0.0032 (0.0027)	
