True
Epoch: [61][0/625]	Time 3.777 (3.777)	Data 3.674 (3.674)	Loss 0.0023 (0.0023)	
Epoch: [61][25/625]	Time 3.899 (3.760)	Data 3.798 (3.657)	Loss 0.0033 (0.0027)	
Epoch: [61][50/625]	Time 3.776 (3.758)	Data 3.673 (3.654)	Loss 0.0027 (0.0027)	
Epoch: [61][75/625]	Time 3.747 (3.753)	Data 3.638 (3.650)	Loss 0.0023 (0.0027)	
Epoch: [61][100/625]	Time 3.701 (3.757)	Data 3.599 (3.654)	Loss 0.0034 (0.0027)	
Epoch: [61][125/625]	Time 3.911 (3.761)	Data 3.809 (3.657)	Loss 0.0033 (0.0027)	
Epoch: [61][150/625]	Time 3.762 (3.775)	Data 3.657 (3.672)	Loss 0.0028 (0.0027)	
Epoch: [61][175/625]	Time 3.621 (3.761)	Data 3.520 (3.658)	Loss 0.0028 (0.0027)	
Epoch: [61][200/625]	Time 3.690 (3.763)	Data 3.588 (3.660)	Loss 0.0033 (0.0027)	
Epoch: [61][225/625]	Time 3.653 (3.761)	Data 3.552 (3.658)	Loss 0.0028 (0.0027)	
Epoch: [61][250/625]	Time 3.599 (3.763)	Data 3.497 (3.660)	Loss 0.0029 (0.0027)	
Epoch: [61][275/625]	Time 3.852 (3.761)	Data 3.751 (3.658)	Loss 0.0024 (0.0027)	
Epoch: [61][300/625]	Time 3.686 (3.772)	Data 3.584 (3.669)	Loss 0.0029 (0.0027)	
Epoch: [61][325/625]	Time 3.771 (3.769)	Data 3.670 (3.666)	Loss 0.0040 (0.0027)	
Epoch: [61][350/625]	Time 3.798 (3.776)	Data 3.697 (3.673)	Loss 0.0024 (0.0027)	
Epoch: [61][375/625]	Time 3.755 (3.785)	Data 3.654 (3.682)	Loss 0.0033 (0.0027)	
Epoch: [61][400/625]	Time 3.715 (3.798)	Data 3.614 (3.695)	Loss 0.0031 (0.0027)	
Epoch: [61][425/625]	Time 3.748 (3.806)	Data 3.646 (3.703)	Loss 0.0025 (0.0027)	
Epoch: [61][450/625]	Time 3.650 (3.810)	Data 3.548 (3.708)	Loss 0.0028 (0.0027)	
Epoch: [61][475/625]	Time 3.923 (3.819)	Data 3.812 (3.716)	Loss 0.0035 (0.0027)	
Epoch: [61][500/625]	Time 3.873 (3.823)	Data 3.771 (3.721)	Loss 0.0030 (0.0027)	
Epoch: [61][525/625]	Time 5.271 (3.834)	Data 5.169 (3.732)	Loss 0.0028 (0.0027)	
Epoch: [61][550/625]	Time 3.988 (3.842)	Data 3.886 (3.739)	Loss 0.0022 (0.0027)	
Epoch: [61][575/625]	Time 4.031 (3.858)	Data 3.930 (3.755)	Loss 0.0020 (0.0027)	
Epoch: [61][600/625]	Time 3.810 (3.872)	Data 3.709 (3.769)	Loss 0.0027 (0.0027)	
