True
Epoch: [64][0/625]	Time 3.637 (3.637)	Data 3.535 (3.535)	Loss 0.0031 (0.0031)	
Epoch: [64][25/625]	Time 3.706 (3.670)	Data 3.604 (3.567)	Loss 0.0027 (0.0029)	
Epoch: [64][50/625]	Time 3.674 (3.709)	Data 3.573 (3.607)	Loss 0.0025 (0.0028)	
Epoch: [64][75/625]	Time 3.603 (3.702)	Data 3.501 (3.600)	Loss 0.0031 (0.0027)	
Epoch: [64][100/625]	Time 3.706 (3.727)	Data 3.605 (3.624)	Loss 0.0031 (0.0027)	
Epoch: [64][125/625]	Time 3.722 (3.736)	Data 3.621 (3.634)	Loss 0.0034 (0.0027)	
Epoch: [64][150/625]	Time 3.715 (3.737)	Data 3.613 (3.635)	Loss 0.0025 (0.0027)	
Epoch: [64][175/625]	Time 3.624 (3.746)	Data 3.522 (3.644)	Loss 0.0025 (0.0027)	
Epoch: [64][200/625]	Time 3.730 (3.751)	Data 3.629 (3.648)	Loss 0.0028 (0.0027)	
Epoch: [64][225/625]	Time 3.823 (3.765)	Data 3.722 (3.662)	Loss 0.0027 (0.0027)	
Epoch: [64][250/625]	Time 3.724 (3.777)	Data 3.622 (3.674)	Loss 0.0024 (0.0027)	
Epoch: [64][275/625]	Time 3.831 (3.777)	Data 3.721 (3.674)	Loss 0.0029 (0.0027)	
Epoch: [64][300/625]	Time 4.657 (3.789)	Data 4.555 (3.687)	Loss 0.0026 (0.0027)	
Epoch: [64][325/625]	Time 3.837 (3.801)	Data 3.734 (3.699)	Loss 0.0030 (0.0027)	
Epoch: [64][350/625]	Time 4.957 (3.814)	Data 4.854 (3.711)	Loss 0.0021 (0.0027)	
Epoch: [64][375/625]	Time 3.847 (3.823)	Data 3.745 (3.720)	Loss 0.0031 (0.0027)	
Epoch: [64][400/625]	Time 3.776 (3.833)	Data 3.674 (3.730)	Loss 0.0026 (0.0027)	
Epoch: [64][425/625]	Time 3.740 (3.834)	Data 3.639 (3.732)	Loss 0.0027 (0.0027)	
Epoch: [64][450/625]	Time 3.923 (3.850)	Data 3.821 (3.748)	Loss 0.0028 (0.0027)	
Epoch: [64][475/625]	Time 4.418 (3.872)	Data 4.316 (3.769)	Loss 0.0030 (0.0027)	
Epoch: [64][500/625]	Time 5.662 (3.896)	Data 5.559 (3.793)	Loss 0.0024 (0.0027)	
Epoch: [64][525/625]	Time 4.167 (3.914)	Data 4.065 (3.811)	Loss 0.0021 (0.0027)	
Epoch: [64][550/625]	Time 5.644 (3.932)	Data 5.541 (3.830)	Loss 0.0031 (0.0027)	
Epoch: [64][575/625]	Time 4.418 (3.953)	Data 4.317 (3.851)	Loss 0.0037 (0.0027)	
Epoch: [64][600/625]	Time 3.902 (3.965)	Data 3.800 (3.862)	Loss 0.0025 (0.0027)	
