True
Epoch: [16][0/625]	Time 3.782 (3.782)	Data 3.670 (3.670)	Loss 0.0045 (0.0045)	
Epoch: [16][25/625]	Time 3.784 (3.782)	Data 3.680 (3.678)	Loss 0.0026 (0.0028)	
Epoch: [16][50/625]	Time 3.800 (3.780)	Data 3.697 (3.677)	Loss 0.0029 (0.0028)	
Epoch: [16][75/625]	Time 3.796 (3.781)	Data 3.692 (3.678)	Loss 0.0033 (0.0027)	
Epoch: [16][100/625]	Time 3.785 (3.782)	Data 3.681 (3.679)	Loss 0.0027 (0.0027)	
Epoch: [16][125/625]	Time 3.801 (3.785)	Data 3.700 (3.681)	Loss 0.0027 (0.0027)	
Epoch: [16][150/625]	Time 3.778 (3.784)	Data 3.676 (3.680)	Loss 0.0026 (0.0027)	
Epoch: [16][175/625]	Time 3.755 (3.783)	Data 3.652 (3.680)	Loss 0.0023 (0.0027)	
Epoch: [16][200/625]	Time 3.772 (3.784)	Data 3.668 (3.681)	Loss 0.0027 (0.0027)	
Epoch: [16][225/625]	Time 3.743 (3.785)	Data 3.639 (3.682)	Loss 0.0021 (0.0027)	
Epoch: [16][250/625]	Time 3.794 (3.785)	Data 3.691 (3.681)	Loss 0.0028 (0.0027)	
Epoch: [16][275/625]	Time 3.776 (3.783)	Data 3.673 (3.680)	Loss 0.0035 (0.0027)	
Epoch: [16][300/625]	Time 3.802 (3.784)	Data 3.690 (3.680)	Loss 0.0034 (0.0027)	
Epoch: [16][325/625]	Time 3.784 (3.784)	Data 3.681 (3.680)	Loss 0.0026 (0.0027)	
Epoch: [16][350/625]	Time 3.781 (3.784)	Data 3.677 (3.681)	Loss 0.0028 (0.0027)	
Epoch: [16][375/625]	Time 3.720 (3.784)	Data 3.618 (3.681)	Loss 0.0035 (0.0028)	
Epoch: [16][400/625]	Time 3.808 (3.785)	Data 3.704 (3.681)	Loss 0.0023 (0.0028)	
Epoch: [16][425/625]	Time 3.814 (3.785)	Data 3.711 (3.681)	Loss 0.0023 (0.0028)	
Epoch: [16][450/625]	Time 3.758 (3.785)	Data 3.655 (3.681)	Loss 0.0027 (0.0028)	
Epoch: [16][475/625]	Time 3.837 (3.786)	Data 3.730 (3.683)	Loss 0.0025 (0.0028)	
Epoch: [16][500/625]	Time 3.768 (3.787)	Data 3.664 (3.684)	Loss 0.0027 (0.0028)	
Epoch: [16][525/625]	Time 3.848 (3.789)	Data 3.744 (3.686)	Loss 0.0029 (0.0028)	
Epoch: [16][550/625]	Time 3.721 (3.790)	Data 3.618 (3.686)	Loss 0.0027 (0.0028)	
Epoch: [16][575/625]	Time 3.819 (3.792)	Data 3.715 (3.688)	Loss 0.0030 (0.0028)	
Epoch: [16][600/625]	Time 3.858 (3.793)	Data 3.747 (3.689)	Loss 0.0026 (0.0028)	
