True
Epoch: [40][0/625]	Time 3.695 (3.695)	Data 3.592 (3.592)	Loss 0.0022 (0.0022)	
Epoch: [40][25/625]	Time 3.909 (3.801)	Data 3.798 (3.697)	Loss 0.0027 (0.0026)	
Epoch: [40][50/625]	Time 3.748 (3.824)	Data 3.646 (3.720)	Loss 0.0023 (0.0026)	
Epoch: [40][75/625]	Time 3.780 (3.825)	Data 3.677 (3.722)	Loss 0.0026 (0.0026)	
Epoch: [40][100/625]	Time 3.781 (3.853)	Data 3.679 (3.749)	Loss 0.0023 (0.0026)	
Epoch: [40][125/625]	Time 3.714 (3.844)	Data 3.611 (3.741)	Loss 0.0026 (0.0026)	
Epoch: [40][150/625]	Time 3.757 (3.829)	Data 3.655 (3.726)	Loss 0.0023 (0.0026)	
Epoch: [40][175/625]	Time 3.991 (3.823)	Data 3.889 (3.719)	Loss 0.0035 (0.0026)	
Epoch: [40][200/625]	Time 3.788 (3.840)	Data 3.685 (3.737)	Loss 0.0030 (0.0026)	
Epoch: [40][225/625]	Time 3.793 (3.847)	Data 3.690 (3.744)	Loss 0.0022 (0.0026)	
Epoch: [40][250/625]	Time 3.747 (3.855)	Data 3.645 (3.752)	Loss 0.0026 (0.0026)	
Epoch: [40][275/625]	Time 3.832 (3.860)	Data 3.722 (3.756)	Loss 0.0035 (0.0026)	
Epoch: [40][300/625]	Time 3.858 (3.858)	Data 3.755 (3.755)	Loss 0.0023 (0.0026)	
Epoch: [40][325/625]	Time 3.749 (3.857)	Data 3.646 (3.754)	Loss 0.0037 (0.0052)	
Epoch: [40][350/625]	Time 4.057 (3.861)	Data 3.955 (3.758)	Loss 0.0036 (0.0051)	
Epoch: [40][375/625]	Time 3.745 (3.862)	Data 3.643 (3.759)	Loss 0.0030 (0.0050)	
Epoch: [40][400/625]	Time 3.751 (3.864)	Data 3.648 (3.761)	Loss 0.0034 (0.0049)	
Epoch: [40][425/625]	Time 3.812 (3.875)	Data 3.709 (3.772)	Loss 0.0033 (0.0048)	
Epoch: [40][450/625]	Time 3.809 (3.885)	Data 3.707 (3.782)	Loss 0.0023 (0.0047)	
Epoch: [40][475/625]	Time 3.763 (3.881)	Data 3.660 (3.777)	Loss 0.0027 (0.0046)	
Epoch: [40][500/625]	Time 4.793 (3.885)	Data 4.691 (3.781)	Loss 0.0037 (0.0046)	
Epoch: [40][525/625]	Time 3.810 (3.892)	Data 3.705 (3.789)	Loss 0.0026 (0.0045)	
Epoch: [40][550/625]	Time 5.237 (3.926)	Data 5.134 (3.823)	Loss 0.0032 (0.0044)	
Epoch: [40][575/625]	Time 3.827 (3.938)	Data 3.724 (3.835)	Loss 0.0028 (0.0044)	
Epoch: [40][600/625]	Time 3.829 (3.944)	Data 3.727 (3.841)	Loss 0.0030 (0.0044)	
